r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.10206	 0.000000E+00	 1.368474E-13	 1.847853E-13	 5.562477E-01	-1.208709E-13	 3.702284E-14	 2.379319E+00	-2.921997E-14	 6.206364E-14	 4.566004E-01	-1.000630E-13	 3.876852E-14	 5.061780E-02	 2.183086E-13	 1.621641E-13	 4.117992E-02	-2.135784E-13	 6.911356E-14	 1.207349E-02	-7.212180E-13	-2.442847E-14	-5.856796E-03	 5.809219E-13	 9.089205E-14	-9.891625E-03	 1.343059E-12	-3.511488E-13	 1.490159E-03	-2.577559E-13	 1.914680E-13	 1.280446E-02	-2.160678E-12	 1.338676E-13	-1.932077E-03	 5.944117E-13	-9.636719E-14	-9.933056E-03	 2.686799E-12	-3.154468E-13	-1.205545E-03	-2.865265E-13	 8.102719E-13	 2.117728E-03	-1.199107E-12	-1.427373E-14	 1.621219E-03	-7.121267E-13	-8.162502E-13	 6.608837E-04	 2.376687E-13	-8.134399E-13	-1.622629E-04	 2.832497E-13	-7.214943E-14	-2.110318E-04	 7.678315E-14	 3.023502E-13	 3.385518E-05	-5.607493E-14
0.14434	 0.000000E+00	 5.976158E-14	-1.019666E-13	 8.908851E-01	 1.051811E-13	 1.249191E-13	 2.461355E+00	 2.144387E-14	 4.518862E-14	 7.152045E-01	-1.137143E-14	 4.757995E-14	 1.266528E-01	 1.217927E-13	 6.873371E-15	 5.507578E-02	-1.962413E-13	-3.157928E-14	 1.549181E-02	-7.641865E-13	 1.669007E-13	-9.434457E-03	 1.271791E-13	-3.360818E-13	-4.147824E-03	 1.247510E-12	-4.558266E-13	 4.151984E-03	 4.455157E-13	 4.225154E-13	 8.686290E-04	-1.688961E-12	 7.316172E-13	-4.532696E-03	-1.102953E-12	-6.080746E-13	-1.448405E-04	 2.037347E-12	-4.974016E-13	 2.199338E-03	 1.083787E-12	 5.916310E-13	-1.488831E-03	-2.772552E-13	-1.285104E-13	-1.031613E-03	-1.069262E-12	-2.899925E-13	 7.201810E-04	-4.589731E-13	-2.013503E-13	 4.938167E-04	 9.014918E-14	-1.929759E-14	-1.577848E-04	 1.385438E-13	 7.437838E-14	-1.488029E-04	-6.043926E-16
0.17678	 0.000000E+00	-1.892970E-13	-4.422007E-13	 1.071699E+00	 1.716373E-15	 1.297228E-13	 2.533353E+00	-1.739991E-13	-1.596830E-13	 9.097048E-01	 1.747335E-13	 1.597307E-13	 2.157793E-01	 3.431393E-13	 1.515084E-13	 7.669183E-02	-1.773173E-13	 2.692442E-14	 1.870770E-02	-4.628893E-13	 1.991130E-13	-1.180253E-02	-2.092543E-13	-6.816231E-14	-5.447095E-04	 4.414775E-13	-4.762910E-13	 1.074011E-02	 6.007112E-13	 4.470163E-13	-5.206255E-03	-6.134340E-13	 6.275159E-13	-1.305997E-02	-1.332372E-12	-6.874540E-13	 1.827148E-03	 2.877841E-13	-2.125403E-13	 7.893806E-03	 1.208499E-12	 4.866858E-13	 1.632678E-04	 9.537287E-13	-8.987737E-13	-3.011595E-03	-4.533470E-13	-5.432948E-13	-9.568375E-04	-7.097622E-13	 4.516039E-13	 3.771826E-04	-3.401296E-13	 5.985253E-13	 1.209266E-04	-2.059351E-13	 3.943700E-14	-1.419037E-04	 1.985881E-16
0.20412	 0.000000E+00	 3.016012E-13	-6.730145E-13	 1.197791E+00	-1.459679E-13	-1.211037E-13	 2.590291E+00	-9.866870E-14	-1.973079E-13	 1.075089E+00	-1.554944E-14	-1.156819E-13	 3.069358E-01	 1.318492E-13	 4.533898E-14	 1.029208E-01	 2.254524E-13	 2.468321E-13	 2.471405E-02	-2.281222E-13	 5.459165E-14	-1.388469E-02	 3.194904E-13	 3.005331E-13	-2.003559E-03	-7.101850E-14	-3.658726E-13	 1.575717E-02	 5.392916E-13	 2.301196E-13	-2.404725E-03	 1.233088E-13	 4.392255E-13	-1.691976E-02	-7.026048E-13	-4.615096E-13	-3.140478E-03	-4.464831E-13	-1.201718E-13	 7.996215E-03	 5.396404E-13	 5.877158E-13	 3.742094E-03	 1.144397E-12	-1.003546E-12	-1.518016E-03	 3.700599E-13	-1.121469E-12	-1.836978E-03	-1.041525E-13	 9.084493E-14	-4.313630E-04	-2.459781E-13	 8.876065E-13	-3.690094E-05	-4.308586E-13	 5.378529E-13	-2.304524E-04	-4.442516E-13
0.22822	 0.000000E+00	 2.259131E-13	 7.912392E-14	 1.270837E+00	-1.891826E-13	-5.639283E-14	 2.625586E+00	-2.223956E-13	 6.575374E-15	 1.204333E+00	-1.407058E-13	 1.796279E-13	 3.904644E-01	-3.327604E-13	-2.419156E-13	 1.332002E-01	 1.110928E-13	-2.041949E-13	 3.448674E-02	-1.101062E-14	-3.788029E-14	-1.263971E-02	 1.684477E-13	-1.726503E-14	-6.287348E-03	 2.900946E-13	 5.667598E-14	 1.432269E-02	 7.334176E-14	 2.233188E-14	 2.605189E-03	 3.411217E-13	 3.316811E-13	-1.400819E-02	-1.416021E-13	 1.052176E-14	-7.319937E-03	-8.118305E-13	 3.395318E-14	 4.228310E-03	-4.851012E-14	 5.855996E-13	 4.772445E-03	 6.589638E-13	-6.877988E-14	 4.880790E-04	 2.224019E-13	-5.496746E-13	-1.327870E-03	-9.212457E-14	-1.839465E-13	-6.672726E-04	-7.715052E-14	 4.700227E-13	-1.358447E-04	-1.109263E-13	 4.818753E-13	-2.938999E-04	-3.353090E-13
0.25000	 0.000000E+00	 4.258190E-13	-3.320986E-13	 1.295990E+00	 1.226013E-12	-6.602771E-13	 2.638759E+00	 9.114301E-13	 3.218319E-13	 1.298135E+00	 1.187261E-13	 1.052867E-13	 4.595377E-01	 3.212302E-13	 1.466380E-13	 1.617206E-01	-2.000444E-13	-8.693933E-14	 4.531628E-02	-8.943485E-15	-6.835600E-14	-8.640448E-03	-1.065200E-13	 2.719509E-14	-9.168346E-03	 1.766940E-13	 1.237000E-13	 1.044839E-02	-8.764882E-14	-4.176027E-14	 4.996395E-03	 1.431206E-13	 2.768514E-13	-1.019356E-02	 2.646930E-14	-1.081638E-13	-8.513159E-03	-2.875956E-13	-3.719358E-13	 1.257519E-03	-2.007384E-13	-1.923777E-13	 4.159537E-03	 5.044068E-13	-1.538995E-13	 1.442741E-03	 4.300725E-13	-1.469634E-13	-6.902766E-04	-4.916532E-14	-5.162237E-14	-6.396624E-04	-2.121535E-13	 6.543060E-14	-1.602966E-04	 7.377053E-15	 1.181368E-13	-2.370258E-04	 6.269425E-14
0.27003	 0.000000E+00	-1.332976E-13	-8.707994E-13	 1.282665E+00	 1.069102E-12	-3.189714E-13	 2.632204E+00	 3.789966E-13	-8.020226E-14	 1.359955E+00	 3.177689E-13	-3.216124E-13	 5.120466E-01	 5.461876E-13	 2.210403E-13	 1.857564E-01	-7.305240E-14	 6.185853E-15	 5.534320E-02	 9.516935E-14	 2.501778E-13	-3.719149E-03	 1.414663E-13	 1.499341E-13	-1.046824E-02	 1.931331E-13	 1.751532E-13	 6.228425E-03	-5.786301E-14	 1.925652E-13	 5.355249E-03	 1.965308E-14	 2.715936E-13	-6.852870E-03	 1.087649E-13	 2.618142E-13	-8.092902E-03	-9.598762E-14	-2.686858E-13	-8.847176E-04	-2.575361E-13	-4.008019E-13	 2.915406E-03	 2.620446E-13	-4.952503E-13	 1.824037E-03	 4.121062E-13	-2.465802E-13	-1.646755E-05	 9.819903E-14	 1.165629E-13	-4.332827E-04	-5.381018E-14	 4.651201E-14	-2.011970E-04	 1.277148E-13	-2.055506E-13	-2.524222E-04	 2.289932E-13
0.28868	 0.000000E+00	 1.332869E-12	-1.316576E-13	 1.241314E+00	 1.492772E-13	 7.844226E-14	 2.610368E+00	 1.143096E-13	-3.633703E-13	 1.395253E+00	 5.283376E-13	-1.314628E-13	 5.485640E-01	 2.364471E-13	-2.333616E-13	 2.041877E-01	 3.214087E-13	-2.932590E-14	 6.371041E-02	 1.772756E-14	-1.654704E-14	 1.162855E-03	 3.616986E-13	 1.894677E-13	-1.057756E-02	 3.209996E-13	-4.342408E-14	 2.416104E-03	 2.720453E-13	 1.910883E-13	 4.285917E-03	-2.239987E-13	 1.240200E-13	-4.565370E-03	 5.045399E-13	 2.544814E-13	-6.897743E-03	 1.492809E-13	 2.116642E-13	-2.005110E-03	-1.878431E-13	-1.116798E-13	 1.615754E-03	 1.271036E-13	-2.772861E-13	 1.602937E-03	 8.199416E-14	-1.582340E-13	 3.724050E-04	-2.096539E-13	 2.072820E-13	-1.237225E-04	-2.587604E-13	 2.385624E-13	-8.411044E-05	-3.718555E-15	 1.124437E-13	-2.014483E-04	 1.616487E-13
0.30619	 0.000000E+00	-2.308967E-12	 1.202047E-12	 1.182882E+00	-6.175069E-13	 6.495631E-13	 2.579106E+00	 1.016833E-13	 1.244580E-13	 1.411070E+00	 1.052740E-13	 4.851417E-13	 5.719146E-01	 1.646500E-13	-1.665570E-14	 2.173655E-01	 2.699083E-13	-1.898335E-13	 7.027354E-02	 2.820616E-15	-1.086840E-13	 5.554594E-03	 2.105593E-13	-1.494551E-13	-9.947342E-03	 1.540720E-13	-8.348078E-15	-7.116020E-04	 7.270737E-14	-9.095290E-14	 2.437439E-03	-1.612329E-13	 1.116879E-13	-3.402542E-03	 1.660071E-13	-2.680833E-14	-5.646870E-03	 4.020906E-13	 8.070878E-14	-2.383387E-03	-2.138457E-15	 8.118131E-14	 6.260543E-04	-4.730692E-14	-2.052425E-13	 1.120284E-03	-1.015134E-13	-2.284060E-13	 4.378399E-04	-1.756747E-13	 1.094716E-13	 8.202704E-05	-2.438826E-13	 3.948679E-13	 7.647837E-05	-2.254972E-13	 2.587849E-13	-7.651396E-05	-5.333200E-14
0.32275	 0.000000E+00	 2.550367E-12	-2.238815E-13	 1.118286E+00	-2.745195E-13	-2.081875E-13	 2.544953E+00	-2.980095E-13	-3.312026E-13	 1.415310E+00	-4.923992E-13	-3.570584E-13	 5.864645E-01	 1.291210E-13	-7.587767E-14	 2.268199E-01	-2.010285E-13	-3.246050E-13	 7.550810E-02	 1.747787E-13	-1.967471E-13	 9.419543E-03	 1.351615E-13	-7.529647E-14	-8.919638E-03	 3.102863E-14	-1.264746E-13	-3.156232E-03	 3.322877E-14	-1.448726E-13	 2.933897E-04	-3.139647E-14	-2.002002E-14	-3.140374E-03	-1.547495E-13	-8.696393E-14	-4.704305E-03	 3.205344E-13	-1.485150E-13	-2.394471E-03	 1.019705E-13	-5.262915E-14	-2.689207E-05	-1.975711E-13	-2.330561E-13	 6.179273E-04	-5.500117E-14	-3.205083E-13	 3.115929E-04	 7.006356E-15	-2.780497E-13	 1.494126E-04	-6.663413E-15	-9.927495E-14	 1.929421E-04	-4.073979E-14	-1.500733E-14	 5.778610E-05	 8.879754E-14
