r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.10206	 2.853263E+00	-3.119757E-14	 2.513725E-13	 1.082638E+00	 2.620541E-14	 3.845963E-14	 1.642674E+00	-1.197501E-13	 1.408888E-13	 3.836104E-01	-6.522138E-14	 5.101482E-14	 6.384049E-02	-9.659601E-14	-1.638952E-13	 2.195869E-02	 4.164227E-13	 2.330883E-13	 1.898722E-03	 3.504950E-13	-3.617285E-13	-6.242458E-03	 3.308486E-13	 2.417852E-13	 1.123627E-03	-2.088604E-13	-1.521736E-13	-8.259756E-04	 1.882880E-13	 3.387080E-13	-2.342226E-03	 1.948185E-13	-1.721159E-13	-1.862241E-03	 1.616460E-13	-4.838668E-14	-2.373486E-03	 3.095716E-13	-2.230816E-13	 1.268622E-03	-5.259325E-13	-3.835309E-13	 2.649167E-03	-4.993221E-13	-3.663450E-13	 6.851372E-04	 2.661495E-14	-2.631348E-13	-1.418809E-04	 4.117340E-13	 7.002390E-15	-3.620503E-04	 2.076742E-13	 3.769112E-13	-2.814757E-04	-1.533889E-15	 3.840888E-13	-8.371560E-05	-8.381892E-14
0.14434	 3.041318E+00	-4.037265E-14	 4.214394E-13	 1.616678E+00	-1.838462E-13	 4.587141E-14	 1.871214E+00	-1.952875E-13	 2.285555E-13	 6.030196E-01	-3.584933E-13	-5.443932E-14	 1.381133E-01	-2.413376E-13	-3.604430E-13	 3.481334E-02	 2.963456E-13	-2.234320E-13	 6.290713E-03	 4.668133E-13	-4.776852E-13	-1.020244E-02	 4.535189E-13	-1.753085E-13	-1.951146E-03	-4.955910E-14	 1.794174E-13	 2.813582E-04	-5.558401E-13	-6.127832E-14	-4.568105E-03	 3.846011E-13	-1.349938E-13	-2.581346E-03	-4.632455E-14	-9.458394E-15	 7.661020E-04	-1.052957E-13	-2.715040E-14	 1.529651E-03	-2.077193E-13	 3.047969E-13	 6.655051E-04	-9.774966E-13	 5.318429E-14	-4.803939E-05	-4.338882E-13	 1.142811E-13	 2.698476E-04	 4.931233E-14	 3.816852E-13	 7.830024E-05	 3.634830E-13	 4.533159E-13	-2.368463E-04	 2.661188E-13	 2.455973E-13	-1.554358E-04	 1.017450E-13
0.17678	 3.101550E+00	 2.610729E-14	 4.004364E-13	 2.012520E+00	-1.546921E-13	 2.241414E-13	 2.034049E+00	-3.027959E-13	 1.418172E-13	 7.890294E-01	-3.243976E-13	 4.367092E-14	 2.240228E-01	-2.978140E-13	-3.884171E-13	 5.636593E-02	-2.396849E-13	-5.152980E-13	 1.353021E-02	-1.040293E-14	-2.624283E-13	-8.976282E-03	-2.237367E-13	-2.277890E-13	-6.959487E-03	-1.314787E-13	 6.157197E-13	-1.806100E-03	-1.067487E-12	-3.556015E-14	-3.934640E-03	 2.012186E-13	-1.889119E-13	-3.734563E-03	 2.262553E-13	 2.341843E-13	 9.613414E-04	-2.709331E-13	-2.810845E-14	 2.757439E-03	-3.126314E-14	 4.589442E-13	 2.857709E-05	-8.639722E-13	 3.335294E-13	-1.472101E-03	-6.913431E-13	 2.416945E-13	-2.527302E-04	-3.956009E-13	 5.741171E-13	 3.976664E-04	 6.345608E-14	 2.764114E-13	 1.754537E-04	 3.526055E-13	-3.417317E-13	 1.880036E-05	 4.360247E-13
0.20412	 3.142968E+00	-1.306163E-15	 2.230243E-14	 2.335616E+00	-1.725168E-13	 1.498712E-13	 2.186928E+00	-2.957175E-13	-3.543070E-14	 9.558405E-01	-4.365157E-14	 9.826472E-14	 3.149772E-01	-1.494769E-13	-4.407831E-14	 8.699119E-02	-2.292655E-13	-1.120143E-14	 2.253800E-02	-2.644157E-13	 8.907782E-14	-4.539526E-03	-4.099358E-13	 3.063895E-13	-9.022492E-03	-2.607731E-13	 4.046485E-13	-5.338776E-03	-6.895105E-13	 1.103463E-13	-4.154197E-03	-1.812015E-13	-3.162053E-13	-4.523033E-03	 3.142206E-13	-9.140145E-14	-6.574260E-04	 3.134683E-14	-3.070479E-13	 2.786750E-03	-2.871312E-13	-6.790004E-14	 8.115028E-04	-4.218751E-13	 8.028463E-14	-1.582800E-03	-4.761986E-13	 6.717893E-14	-1.106163E-03	-4.841922E-13	 2.939963E-13	-7.896341E-05	-3.509771E-13	 1.288854E-13	 2.120612E-04	-1.252307E-13	-3.421747E-13	 1.731584E-04	 2.038603E-13
0.22822	 3.177760E+00	-1.837671E-13	-1.541925E-13	 2.609817E+00	-3.285988E-13	 1.017704E-14	 2.331272E+00	-3.409698E-13	-9.259521E-14	 1.109219E+00	-6.037049E-14	 1.412698E-13	 4.069685E-01	-2.830177E-13	 1.806611E-13	 1.238935E-01	 3.063555E-14	 3.996566E-13	 3.385437E-02	-1.684637E-13	 4.192893E-13	 1.767141E-04	-1.770803E-13	 6.577271E-13	-8.606819E-03	-3.518847E-13	 3.332251E-13	-7.015813E-03	-3.718361E-13	 8.182328E-14	-5.055080E-03	-5.563444E-13	-1.710825E-13	-5.338223E-03	 3.200529E-14	-4.550548E-14	-2.142985E-03	 1.105653E-13	-3.393089E-13	 1.869774E-03	-4.135158E-13	-2.430006E-13	 1.318498E-03	-1.013036E-13	 7.806787E-14	-9.435287E-04	-1.951339E-13	 1.373099E-13	-1.377047E-03	-2.470484E-13	 3.042387E-13	-6.620720E-04	-2.858333E-13	 4.591684E-13	-1.523718E-04	-2.857061E-13	 3.891402E-13	 2.241769E-05	-2.386717E-13
0.25000	 3.207875E+00	-7.913149E-14	-2.842363E-14	 2.844295E+00	-1.559878E-13	-1.241584E-14	 2.464356E+00	-1.770363E-13	 1.184504E-13	 1.248515E+00	-1.462181E-13	 1.389415E-13	 4.963763E-01	-2.520090E-13	-4.543883E-14	 1.647970E-01	-1.337710E-13	 1.133310E-13	 4.804447E-02	-1.184120E-13	 2.289394E-15	 5.471858E-03	-3.962409E-13	 1.826833E-13	-7.342902E-03	-2.936500E-13	 4.788501E-14	-7.831131E-03	-1.680021E-13	-1.838913E-13	-5.662080E-03	-2.463929E-13	-1.044935E-13	-5.456015E-03	 3.411226E-14	-1.963006E-14	-3.132006E-03	 3.106439E-13	 1.033862E-13	 4.928071E-04	-2.849809E-13	 1.535761E-13	 1.113437E-03	-2.166123E-13	 6.054957E-13	-4.284832E-04	-4.191025E-13	 5.948475E-13	-1.227992E-03	-5.470182E-13	 5.807759E-13	-9.430862E-04	-4.950110E-13	 6.224519E-13	-4.866718E-04	-4.234000E-13	 6.225325E-13	-2.091531E-04	-4.367016E-13
0.27003	 3.233506E+00	-3.047555E-14	-1.198216E-13	 3.044335E+00	 5.938480E-14	-1.566933E-13	 2.584161E+00	 7.451585E-14	 7.735943E-14	 1.372909E+00	-6.956284E-14	-6.742493E-15	 5.802836E-01	 1.248883E-13	-1.313402E-13	 2.069265E-01	 5.169063E-14	-2.270882E-14	 6.437725E-02	 3.011000E-13	-3.900530E-14	 1.162369E-02	-7.086010E-14	 2.838555E-14	-5.429117E-03	 3.273123E-13	 1.539801E-14	-8.077816E-03	 1.429064E-13	-1.723971E-13	-6.204218E-03	 1.215230E-13	-2.158681E-13	-5.442018E-03	-1.401025E-13	-3.497312E-13	-3.568705E-03	 7.494197E-14	-2.614250E-13	-5.180586E-04	-3.431155E-13	-9.211680E-14	 6.367713E-04	-4.908622E-13	 8.572242E-14	-2.573329E-04	-3.844756E-13	 9.518051E-14	-1.068525E-03	-3.758385E-13	 8.312461E-14	-1.065565E-03	-2.580310E-13	-3.403148E-15	-7.284449E-04	-6.230731E-14	-8.671840E-14	-4.125173E-04	 8.590301E-14
0.28868	 3.254665E+00	-3.417931E-13	-5.611964E-13	 3.214179E+00	-7.285551E-16	-3.891328E-13	 2.689890E+00	 7.974296E-14	-3.652872E-13	 1.482262E+00	 3.299141E-13	-1.860746E-13	 6.569303E-01	 4.007406E-13	-1.276742E-13	 2.481883E-01	 5.850342E-13	 1.617686E-13	 8.185441E-02	 6.291902E-13	 3.361474E-13	 1.844524E-02	 5.097452E-13	 3.193661E-13	-3.084254E-03	 6.235556E-13	 4.568056E-13	-7.911503E-03	 2.976436E-13	 1.934696E-13	-6.651661E-03	 1.176590E-13	-4.069666E-15	-5.478041E-03	-4.150798E-14	-1.908064E-13	-3.756774E-03	 5.686515E-14	-3.693985E-13	-1.192063E-03	-2.093423E-14	-2.437067E-13	 1.483952E-04	-1.775459E-14	-1.972724E-13	-2.487200E-04	 1.858210E-13	-9.791729E-14	-9.236592E-04	 3.561526E-13	 1.591942E-14	-1.079849E-03	 5.777667E-13	-5.087639E-14	-8.833174E-04	 8.243549E-13	-1.802342E-13	-5.929835E-04	 9.181670E-13
0.30619	 3.271563E+00	 2.371982E-13	 1.520657E-13	 3.357860E+00	 2.397099E-13	 2.882882E-13	 2.781916E+00	 1.971663E-13	 2.483114E-13	 1.577291E+00	 2.856275E-13	 2.194375E-13	 7.256309E-01	 1.810626E-13	 1.562738E-13	 2.872757E-01	 2.961029E-13	 3.633686E-13	 9.965330E-02	 9.569646E-14	 5.516209E-13	 2.567085E-02	 4.132801E-14	 4.674385E-13	-5.078046E-04	 4.142330E-14	 5.999845E-13	-7.507832E-03	 1.624143E-14	 4.770162E-13	-7.029147E-03	-1.352271E-13	 2.977918E-13	-5.617792E-03	 1.047433E-13	 2.042229E-13	-3.880992E-03	-3.887738E-14	 9.757302E-14	-1.646538E-03	-5.408314E-14	 2.175811E-13	-2.856269E-04	-1.303988E-13	 3.167390E-13	-3.335816E-04	-1.458501E-13	 4.091231E-13	-8.092798E-04	-8.713784E-14	 5.097118E-13	-1.009430E-03	 2.779627E-15	 5.005606E-13	-9.245338E-04	 8.292660E-14	 3.765614E-13	-7.010710E-04	 7.809398E-14
0.32275	 3.284658E+00	 5.075257E-13	 5.200662E-13	 3.479456E+00	 3.458897E-13	 4.839248E-13	 2.861588E+00	 2.250478E-13	 4.546777E-13	 1.659539E+00	 4.614835E-14	 4.202457E-13	 7.866623E-01	-6.895752E-14	 3.063098E-13	 3.236381E-01	-1.705567E-15	 3.807809E-13	 1.172600E-01	-2.116901E-13	 6.033714E-13	 3.309770E-02	-2.831129E-13	 2.888120E-13	 2.166583E-03	-8.581010E-14	 1.096374E-13	-7.004918E-03	 1.631082E-13	-5.474597E-14	-7.383378E-03	 1.324693E-13	-3.509476E-13	-5.883275E-03	 1.995246E-13	-4.554803E-13	-4.057614E-03	-1.400447E-14	-6.422491E-13	-2.004141E-03	-1.717871E-13	-3.907203E-13	-6.621562E-04	-3.177084E-13	-2.439776E-13	-4.652115E-04	-3.480790E-13	-1.983747E-13	-7.328807E-04	-2.146787E-13	-1.632789E-13	-8.973638E-04	-1.889104E-13	-1.384982E-13	-8.736582E-04	-2.459357E-13	-1.646087E-13	-7.214094E-04	-2.927923E-13
