r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.07217	-0.000000E+00	-9.976389E-15	-4.280476E-17	-4.755483E-05	 2.710297E-17	-1.047689E-17	-9.012114E-05	-8.204670E-18	-9.050200E-19	-6.849528E-06	 2.771766E-18	-1.006877E-17	-3.183850E-07	 2.045289E-18	-2.642784E-18	-3.897445E-07	-2.040573E-18	-4.780095E-18	 1.071094E-07	-3.946893E-18	 2.809688E-19	 8.116899E-08	 2.598768E-18	-3.533648E-18	-2.635242E-08	 1.218979E-18	-3.959523E-19	 1.467043E-08	-1.807116E-18	-5.116897E-18	-6.319569E-09	-4.575763E-19	-2.014226E-19	 4.293368E-08	-6.069631E-19	-6.018844E-18	 4.068687E-08	-9.776564E-20	 3.127615E-18	-4.364713E-08	 7.869346E-18	 5.808312E-18	-2.902170E-08	 7.093045E-19	 5.199403E-18	 1.003279E-08	-4.385987E-18	 3.840232E-18	 5.569195E-09	-3.556253E-18	-7.552717E-19	 6.980358E-10	-4.203271E-19	-2.730348E-18	-2.695533E-10	-3.120298E-19	-1.078728E-18	 2.891388E-11	-1.494119E-19
0.12500	-0.000000E+00	-1.500175E-14	-2.497879E-16	-2.691219E-04	-5.080404E-17	-3.331682E-17	-2.927816E-04	-3.263139E-17	-5.925801E-17	-4.031230E-05	 7.527211E-18	 3.898694E-18	-3.596223E-06	 1.360211E-17	-6.015682E-18	-1.054938E-06	-9.960803E-18	-1.528971E-17	-5.093086E-08	-1.217648E-17	 2.059646E-17	 5.278070E-07	-1.945606E-17	-7.234852E-18	-1.292884E-07	 2.012866E-17	 1.510439E-17	-6.126585E-08	-1.342044E-17	-7.264221E-18	 1.620337E-07	-1.610969E-17	 6.314332E-18	 4.882568E-08	 2.593095E-20	 1.790401E-17	 2.538096E-08	-1.550528E-17	 8.603028E-18	 3.665933E-09	 1.276453E-18	 1.133348E-17	-4.076536E-08	 1.008316E-17	 7.572732E-18	-2.991459E-08	 1.901108E-18	 4.785715E-18	-1.008503E-08	-2.910809E-18	-6.419186E-18	 7.491972E-09	-3.197747E-18	-1.513638E-17	 7.582394E-09	 1.372828E-18	-1.344065E-17	 3.149711E-09	 4.222614E-18
0.16137	-0.000000E+00	 8.464738E-15	-2.396234E-16	-6.095848E-04	-5.697085E-17	-7.164941E-17	-5.133353E-04	-3.930635E-17	-5.131633E-17	-9.528697E-05	-4.248869E-17	-3.305028E-17	-1.267297E-05	 1.510203E-17	 3.349845E-17	-1.819314E-06	-2.326445E-17	 2.749697E-17	-4.024652E-07	-2.850103E-17	 2.739117E-17	 1.097840E-06	-3.073296E-17	 2.538436E-17	 2.914426E-07	 4.927640E-18	-2.793054E-17	-1.375366E-07	 3.664891E-17	 3.416654E-17	 2.465852E-07	-4.098272E-17	-1.506728E-17	 2.093321E-07	-1.898832E-18	 1.574587E-17	-8.753380E-08	-2.070140E-18	 4.936693E-18	-1.212406E-07	-8.808182E-18	-1.404635E-17	 7.841703E-09	 2.937303E-17	 3.967827E-20	 3.746249E-08	 1.641913E-17	-1.223555E-17	-1.697145E-08	 9.053035E-18	-1.869573E-17	-1.241774E-08	-2.608447E-18	-1.013571E-17	 4.260297E-09	-3.152458E-18	 1.330695E-18	 6.451618E-09	-5.332419E-19
0.19094	-0.000000E+00	-1.842812E-14	-2.801666E-16	-1.034067E-03	-1.126139E-17	-1.166598E-16	-7.519163E-04	-5.219501E-17	-3.023359E-17	-1.662753E-04	-1.783435E-17	-1.969282E-17	-2.790027E-05	-3.531098E-17	-6.878630E-18	-3.671393E-06	-1.441884E-17	 8.093945E-17	-7.848549E-07	-5.823273E-17	 1.289006E-17	 1.191767E-06	 1.211200E-18	 1.835519E-17	 9.004592E-07	-1.601066E-17	-5.875477E-17	 2.665842E-07	 9.247239E-17	 2.041362E-17	 2.152664E-07	 1.939488E-17	 3.943015E-17	 2.701649E-07	-1.751353E-17	-2.336398E-17	-2.206845E-08	 3.636597E-17	 3.496202E-17	-1.981210E-07	-6.902269E-18	-1.490447E-17	-7.933916E-09	 3.034106E-17	-6.943122E-18	 1.073298E-07	 2.965868E-17	-7.737731E-18	 2.778060E-08	 2.757531E-17	-2.063478E-17	-2.379469E-08	 1.162254E-17	-1.285240E-17	-1.903342E-08	-3.584285E-18	 7.077303E-18	-4.641819E-09	-1.277655E-17
0.21651	-0.000000E+00	 1.602517E-15	-1.637052E-17	-1.525974E-03	-9.349416E-17	-1.472717E-16	-1.007212E-03	-3.271885E-17	 2.869919E-17	-2.517787E-04	-2.974542E-17	 2.015959E-17	-4.938599E-05	-4.601036E-17	 4.959276E-17	-7.015503E-06	 1.835436E-18	 1.436172E-17	-1.043600E-06	 5.935395E-19	 4.252474E-17	 1.271554E-06	 1.592780E-17	-3.331399E-17	 1.296193E-06	 3.748240E-17	 6.103972E-19	 6.203717E-07	 9.187038E-18	-3.090531E-17	 3.511703E-07	 5.144599E-17	 1.845714E-17	 4.579504E-07	-3.537917E-17	-1.863495E-17	 1.042138E-07	-2.945919E-17	 5.324104E-17	-2.538400E-07	-1.384916E-17	 4.648135E-17	-9.930166E-08	-3.136566E-17	-2.937168E-18	 1.032397E-07	 1.978928E-18	-1.000141E-17	 8.938571E-08	 1.332034E-17	-2.148589E-17	 1.833796E-08	 1.963207E-17	-2.484538E-17	-1.022240E-08	 1.852080E-17	-1.250334E-17	-7.888376E-09	 8.343956E-18
0.23936	-0.000000E+00	 2.702743E-14	-6.319929E-17	-2.069214E-03	-2.027928E-16	-6.521752E-17	-1.276658E-03	-7.926865E-17	 2.732015E-17	-3.491297E-04	-5.095565E-17	 1.915626E-17	-7.654182E-05	-4.831614E-17	 7.468458E-17	-1.231034E-05	-1.771079E-17	 6.913502E-18	-1.498094E-06	-2.436877E-17	 2.026313E-17	 1.440355E-06	 2.190781E-17	-1.992760E-17	 1.677340E-06	-3.074353E-17	 2.378468E-17	 9.883779E-07	-3.519275E-18	 1.011498E-17	 4.914481E-07	 1.965952E-17	 3.115538E-18	 5.552560E-07	 3.650096E-18	-8.883187E-18	 2.588296E-07	-3.374862E-17	-3.091801E-18	-1.672279E-07	 3.660006E-17	 3.040367E-17	-1.439372E-07	 7.319673E-19	-2.677729E-17	 5.394715E-08	 3.168626E-17	-4.533571E-17	 1.020598E-07	 4.980390E-17	-3.239414E-17	 5.308920E-08	 3.945930E-17	-1.771411E-17	 1.261084E-08	 2.139029E-17	-8.824487E-18	 2.426853E-09	 8.412618E-18
0.26021	-0.000000E+00	-2.046924E-14	 7.192265E-17	-2.647508E-03	 1.165552E-16	 1.835632E-17	-1.556607E-03	 4.104997E-17	 2.144773E-17	-4.553235E-04	-3.682717E-17	-3.002398E-17	-1.082382E-04	 6.522896E-17	 1.547568E-17	-1.946683E-05	-2.729980E-17	-6.765799E-17	-2.321105E-06	-4.356385E-18	-4.648644E-17	 1.630655E-06	 6.214272E-18	-8.130610E-17	 2.049262E-06	 7.180513E-18	-1.003424E-16	 1.377625E-06	-1.536328E-18	 7.630612E-18	 6.865635E-07	 5.875042E-17	-4.331056E-18	 6.234123E-07	 2.805696E-17	 3.437004E-17	 3.678078E-07	-4.623934E-17	 2.536691E-17	-6.253702E-08	 5.790950E-18	 2.770560E-17	-1.380589E-07	 1.500546E-18	 6.849495E-18	 2.265858E-08	-2.576798E-18	-3.060998E-17	 1.045493E-07	 5.511356E-18	-3.891258E-17	 8.006827E-08	 1.312932E-18	-2.475501E-17	 3.532378E-08	-1.156158E-17	-1.253006E-17	 1.348447E-08	-1.850819E-17
0.27951	-0.000000E+00	 1.829809E-14	 2.053269E-16	-3.245283E-03	 1.626351E-16	 1.935342E-16	-1.842814E-03	-3.188541E-17	-1.604173E-16	-5.672744E-04	-3.113238E-17	 4.836957E-17	-1.431545E-04	 2.640854E-17	-9.338892E-17	-2.816572E-05	 8.824133E-17	-8.116347E-17	-3.554178E-06	 2.462711E-17	-7.626997E-17	 1.816152E-06	 8.690874E-17	-2.468742E-17	 2.428869E-06	 8.139588E-17	-5.902631E-17	 1.776364E-06	 4.567584E-17	 8.775749E-18	 9.288662E-07	 3.946976E-18	 2.846066E-17	 6.994078E-07	 1.953290E-17	 4.174465E-17	 4.448667E-07	-4.270616E-17	 2.545110E-18	 3.449868E-08	-2.475717E-17	-2.649317E-17	-1.068877E-07	 2.600528E-17	-3.041398E-17	 4.481923E-09	 2.417485E-17	-3.496640E-17	 9.875711E-08	 8.311869E-18	-3.166662E-17	 9.995505E-08	 5.547572E-18	-1.674704E-17	 6.105850E-08	 9.585587E-18	-5.810393E-19	 3.042796E-08	 1.118847E-17
0.29756	-0.000000E+00	 6.723313E-14	 1.169655E-16	-3.851307E-03	 2.681255E-16	 1.934870E-16	-2.132585E-03	-7.634085E-17	-1.094183E-16	-6.825939E-04	 1.293610E-16	 1.963542E-17	-1.800960E-04	 4.797215E-17	-4.842703E-17	-3.802178E-05	 9.419359E-17	-1.134963E-16	-5.181060E-06	 2.675219E-17	-1.056106E-16	 1.984180E-06	 4.068882E-17	-9.433257E-17	 2.841627E-06	 8.952733E-18	 2.588650E-18	 2.195165E-06	-3.043144E-17	-6.791204E-17	 1.215348E-06	 1.533608E-17	 3.883938E-17	 8.026158E-07	-4.299560E-17	 4.095064E-17	 5.064514E-07	 3.622345E-17	 3.332728E-17	 1.156109E-07	-1.725628E-18	-3.071030E-18	-6.142696E-08	 4.215908E-17	-1.723772E-18	 1.375745E-09	 4.552581E-17	 2.046127E-18	 8.895887E-08	 2.663039E-17	 7.788059E-18	 1.078132E-07	 2.034712E-17	 2.035560E-17	 8.051333E-08	 2.038387E-17	 3.039564E-17	 4.840911E-08	 1.634972E-17
0.31458	-0.000000E+00	-1.045488E-13	 3.582693E-16	-4.456906E-03	 3.485452E-17	 1.215757E-16	-2.423724E-03	 6.891387E-17	 1.974510E-16	-7.994401E-04	-1.013314E-16	 2.622935E-17	-2.180957E-04	-8.020549E-17	 2.739305E-17	-4.868203E-05	-1.455240E-16	-3.833293E-17	-7.164364E-06	-1.238418E-16	-4.059531E-17	 2.125555E-06	-1.236792E-16	 2.131692E-17	 3.309624E-06	-1.080045E-16	 2.619305E-17	 2.652334E-06	-6.439851E-17	 5.889957E-17	 1.547622E-06	-5.827869E-17	 3.789663E-17	 9.463557E-07	-2.756030E-17	 5.415389E-17	 5.732969E-07	-4.072758E-17	 5.138831E-17	 1.858641E-07	-8.184992E-18	 1.910975E-17	-1.085194E-08	-2.505098E-18	-5.249869E-20	 1.065496E-08	 8.264613E-18	-8.230626E-18	 8.024366E-08	-1.669575E-18	-7.373347E-18	 1.059363E-07	-2.377558E-17	-2.708946E-18	 8.960368E-08	-3.891017E-17	-2.358275E-18	 6.125703E-08	-4.091660E-17
