r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.10206	 3.272859E+00	 2.617277E-13	-8.162850E-14	 2.135343E-01	 2.613149E-13	-1.823983E-13	-1.689961E+00	-1.753649E-13	 5.805023E-15	-3.775762E-01	 2.590559E-14	 1.878742E-14	-4.967247E-02	-1.728415E-13	-2.946317E-13	-2.178687E-02	 1.538000E-13	-8.212065E-14	-5.854712E-03	 4.701205E-13	-1.088852E-13	-2.006982E-05	 1.048431E-13	 1.537253E-13	 8.818157E-04	-5.207426E-13	 2.056889E-13	 2.887768E-03	-4.679106E-13	-2.120287E-13	-2.896535E-04	 6.959785E-13	-1.703578E-13	-2.560968E-03	 4.194515E-13	 2.196542E-13	-6.994309E-05	-7.954923E-13	 3.084742E-13	 1.420656E-03	-4.433994E-13	 3.456187E-14	 5.127004E-04	 1.481219E-13	-2.719598E-13	-3.158477E-04	 3.271330E-13	-6.144493E-14	-2.598344E-04	 1.216685E-13	 1.089264E-13	-1.008621E-05	-1.242393E-13	 9.751912E-14	 5.206377E-05	-6.163419E-14	-4.714156E-14	 1.065885E-05	 7.730369E-14
0.14434	 3.143495E+00	 2.981069E-13	 5.096820E-13	 3.329678E-01	-2.227682E-13	-2.436515E-13	-1.574546E+00	-4.104336E-13	-3.888761E-13	-5.670125E-01	-1.273295E-13	-1.852460E-14	-1.230317E-01	 1.285895E-13	 3.631051E-14	-3.254895E-02	-6.390854E-14	-2.522055E-13	-5.310233E-03	 1.319583E-13	-2.491536E-13	 5.513279E-03	 2.940026E-13	 1.894824E-13	-7.302628E-03	 4.227262E-13	 7.103658E-13	-6.096584E-03	-1.204159E-12	-1.036042E-13	 9.079860E-03	-5.983246E-13	-8.742202E-13	 5.362117E-03	 1.233771E-12	 4.597370E-13	-5.402831E-03	 3.836159E-13	 2.301019E-13	-3.828306E-03	-7.490356E-13	 3.316469E-13	 1.199671E-03	-8.173648E-13	 2.953331E-13	 1.690680E-03	 1.168652E-15	-2.625613E-13	 2.628364E-04	 5.162514E-13	-4.186815E-13	-2.509143E-04	 2.397136E-13	-1.146555E-13	-6.524605E-05	 6.053863E-15	 6.221541E-14	 7.332169E-05	-6.230585E-14
0.17678	 3.140058E+00	-1.614599E-14	 4.946614E-13	 4.085025E-01	-3.112941E-13	 1.570091E-13	-1.503089E+00	-2.921773E-13	 3.521019E-14	-6.894667E-01	-1.353874E-13	-2.599135E-13	-2.031167E-01	 2.822505E-13	-3.621684E-14	-5.189539E-02	-2.493450E-13	 3.266849E-13	-1.228480E-02	-8.190177E-13	 2.194994E-14	 6.866223E-03	-2.605601E-13	-2.660774E-13	-2.703885E-04	 5.774881E-13	-1.463590E-13	-1.020999E-02	 5.416160E-13	 6.126578E-13	-1.426729E-04	-1.011890E-12	-9.562882E-14	 7.759684E-03	 6.198960E-14	-2.105016E-13	 2.315850E-03	 1.322824E-12	-2.637853E-13	-3.320578E-03	 1.509650E-13	-2.125010E-13	-2.504885E-03	-5.046376E-13	 5.770113E-13	 3.727653E-04	-5.375190E-13	 3.418376E-13	 1.020305E-03	-2.479867E-14	-1.973777E-13	 3.009845E-04	 2.661314E-13	-2.906043E-13	-7.195889E-05	 1.721692E-13	-1.484676E-13	 1.160235E-05	 1.474677E-13
0.20412	 3.148209E+00	-8.498995E-14	-3.852231E-13	 4.723146E-01	-1.241761E-14	-9.841682E-14	-1.441158E+00	-6.685178E-14	 2.236587E-13	-7.771106E-01	 2.047516E-13	 1.394492E-13	-2.755093E-01	-9.850734E-16	-1.147737E-14	-7.865271E-02	 4.547062E-14	 5.721619E-13	-2.263532E-02	-6.290619E-13	 3.273507E-13	 1.811854E-03	-2.836623E-13	-1.314701E-13	 6.230050E-03	 1.903119E-13	-4.635529E-13	-3.253761E-03	 6.647299E-13	-1.443282E-14	-6.217605E-03	 1.575797E-13	 2.543159E-13	 9.203188E-04	-6.884233E-13	-6.341416E-13	 5.301211E-03	 6.940712E-13	 2.897568E-13	 1.606602E-03	 1.117830E-13	 1.369828E-13	-2.151032E-03	-1.419316E-13	-3.888413E-13	-1.532747E-03	-1.750479E-13	 2.157855E-13	 3.871036E-05	-2.974474E-13	 5.161298E-13	 3.477158E-04	-2.763473E-13	 1.014611E-13	 1.052339E-04	-7.159871E-14	-2.530743E-13	 7.531612E-05	 1.629707E-13
0.22822	 3.146221E+00	-2.036821E-13	-3.899473E-13	 5.127341E-01	 2.025719E-13	-1.941027E-13	-1.381562E+00	 1.541595E-13	-3.276121E-13	-8.307412E-01	 4.879146E-14	 5.191145E-14	-3.314394E-01	-4.553266E-13	 2.511248E-13	-1.035632E-01	 2.358865E-13	-1.382819E-14	-3.274511E-02	 3.623219E-13	 2.361553E-13	-5.413875E-03	 3.647969E-13	 3.833986E-13	 6.745738E-03	-1.230114E-13	 4.423790E-13	 2.418860E-03	-3.134709E-13	-2.654639E-13	-5.402453E-03	 1.112714E-13	-4.836067E-13	-2.514591E-03	-2.018837E-13	-3.764163E-13	 3.589422E-03	-2.319941E-13	 4.956829E-13	 2.786623E-03	 8.546091E-14	 1.060208E-12	-6.145255E-04	-3.401501E-13	-5.021178E-13	-1.242895E-03	 3.193749E-14	-8.825188E-13	-3.060992E-04	 4.495381E-13	-1.599497E-13	 9.582451E-05	 2.640888E-13	 3.916174E-13	-4.018179E-05	-1.708402E-13	 2.964020E-13	-3.410626E-05	-2.417520E-13
0.25000	 3.128635E+00	 2.310581E-13	 1.276962E-12	 5.281111E-01	-6.350648E-13	 7.130026E-13	-1.325018E+00	-6.858476E-13	 5.452450E-13	-8.543996E-01	-1.077038E-12	 3.389250E-13	-3.686646E-01	-5.809029E-13	-7.982665E-14	-1.239279E-01	 1.527040E-14	-1.847838E-13	-4.108331E-02	 2.529231E-13	-1.253366E-13	-1.156118E-02	 9.624705E-14	-1.050276E-13	 4.699993E-03	-5.341823E-13	 1.442042E-13	 5.662642E-03	-1.302123E-13	 4.601798E-14	-2.995131E-03	 5.891035E-13	-4.343553E-13	-4.154022E-03	 2.876668E-13	-3.055616E-13	 1.474535E-03	-5.451862E-13	-2.883847E-14	 3.262235E-03	 2.482889E-13	 9.421764E-13	 7.440028E-04	-8.371842E-14	 4.792047E-13	-1.004491E-03	-8.619707E-14	-5.999864E-13	-7.193645E-04	 4.333125E-13	-7.262605E-13	-4.701256E-05	 3.095666E-13	 3.807881E-14	 8.480215E-05	-2.351417E-13	 4.854744E-13	 1.970287E-05	-5.275006E-13
0.27003	 3.096126E+00	 1.214288E-13	-7.075981E-13	 5.221606E-01	 8.998130E-13	-5.449554E-13	-1.273392E+00	 4.207325E-13	 4.149020E-13	-8.550591E-01	-7.565669E-13	 6.037480E-13	-3.881799E-01	-2.571663E-14	 1.522787E-14	-1.378619E-01	 1.097980E-13	-1.751363E-13	-4.705366E-02	-3.831559E-14	-7.025577E-14	-1.622631E-02	-1.993278E-13	-6.974174E-14	 1.634099E-03	 2.228289E-13	-5.789865E-13	 6.991205E-03	 8.431169E-14	 6.289413E-14	-1.105260E-04	 5.676917E-13	 2.981290E-13	-4.099610E-03	 8.776159E-14	-1.191619E-13	-4.836500E-04	-7.694307E-13	-4.298982E-13	 2.548621E-03	-4.023484E-13	-1.378986E-13	 1.587049E-03	 4.726623E-13	 4.513040E-13	-1.969727E-04	 2.423317E-13	 9.640974E-14	-6.525582E-04	 4.307443E-14	-3.931685E-13	-2.989424E-04	-5.876926E-14	-3.223877E-13	-6.056974E-05	-1.481556E-13	-4.582626E-15	 2.391463E-06	-2.026796E-13
0.28868	 3.052314E+00	-2.545888E-13	-1.311993E-12	 5.010360E-01	 1.080990E-12	 4.916461E-14	-1.227992E+00	 9.063090E-14	-3.048534E-13	-8.400311E-01	 7.462111E-14	 2.087093E-13	-3.933448E-01	 1.426173E-13	-2.673841E-14	-1.453769E-01	 4.376112E-13	-7.584812E-14	-5.056769E-02	-1.527817E-13	-4.567992E-14	-1.929359E-02	 1.526278E-13	 9.522366E-14	-1.465910E-03	 6.221930E-13	 1.623703E-13	 6.881841E-03	-2.502470E-14	-2.863263E-13	 2.330931E-03	-2.383359E-13	 4.698597E-13	-2.919593E-03	-3.296302E-13	 6.571971E-13	-1.564152E-03	-2.173303E-13	-3.844950E-13	 1.425449E-03	-5.873268E-13	-7.069337E-13	 1.674046E-03	 3.727343E-13	-2.758943E-13	 4.421789E-04	 3.379659E-13	 1.687347E-13	-2.757447E-04	-1.089464E-13	 2.061786E-13	-2.788646E-04	-3.789792E-14	 1.195199E-13	-1.602778E-04	 2.495870E-13	 1.852905E-14	-8.936009E-05	 4.338944E-13
0.30619	 3.002088E+00	 4.567999E-13	 3.642202E-12	 4.720720E-01	-3.377850E-12	 2.182027E-12	-1.189016E+00	-1.906580E-12	 5.035889E-13	-8.161235E-01	-4.429189E-13	-2.495551E-13	-3.887783E-01	 3.732991E-15	-3.944486E-13	-1.479843E-01	 2.616114E-13	-4.390306E-13	-5.223264E-02	-7.359949E-14	-4.710325E-14	-2.102357E-02	-2.656588E-13	 2.977071E-14	-4.028686E-03	-2.816102E-13	 4.550369E-13	 5.961920E-03	-7.422893E-14	-4.594335E-14	 3.966342E-03	 1.573446E-14	 1.264599E-13	-1.345151E-03	-5.636117E-14	 4.333620E-13	-1.773190E-03	 8.789504E-14	 1.421023E-13	 4.909706E-04	-2.871630E-13	-3.244283E-13	 1.354529E-03	-1.884989E-13	-3.099774E-13	 7.418063E-04	 1.920163E-13	-6.678122E-14	 8.446350E-05	 1.345835E-13	 5.740210E-13	-1.191453E-04	-1.943458E-13	 4.343943E-13	-1.464780E-04	-2.011692E-14	 2.709841E-13	-1.359344E-04	-8.555528E-14
0.32275	 2.950513E+00	 1.009235E-13	-2.262132E-12	 4.427682E-01	 2.047585E-12	-1.086772E-12	-1.155642E+00	 8.321215E-13	-1.475592E-13	-7.893086E-01	 3.690060E-13	 3.347691E-14	-3.794866E-01	 3.043294E-13	-2.661079E-13	-1.480024E-01	 4.818028E-13	-4.080077E-14	-5.308511E-02	-2.034648E-13	 3.726843E-13	-2.195857E-02	-7.741057E-13	 5.689993E-14	-5.901497E-03	-2.345107E-13	 1.676759E-14	 4.749997E-03	 1.657275E-13	 2.569412E-13	 4.829745E-03	 2.740963E-13	-2.678475E-13	 1.387577E-04	 4.289306E-13	-2.347690E-13	-1.397621E-03	-2.270283E-13	-1.371294E-13	-3.561197E-05	-3.515024E-13	 6.684894E-14	 9.480220E-04	 3.015277E-14	-2.288539E-13	 7.820607E-04	 1.578069E-13	-8.151210E-14	 3.128878E-04	 1.352843E-13	-6.234731E-14	 5.372474E-05	 1.978362E-13	 2.677346E-13	-7.147061E-05	-1.121467E-13	 3.801577E-14	-1.291639E-04	-3.042575E-13
