r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.10206	 4.793558E+00	 2.160377E-13	-2.418307E-13	 8.537518E-02	 3.221873E-13	-1.591971E-13	-2.493118E+00	-5.925873E-14	 3.473140E-14	-4.744858E-01	 1.009775E-13	 3.371562E-14	-4.776754E-02	-2.706475E-13	-2.444118E-13	-2.750861E-02	 4.694646E-14	-1.450324E-13	-7.214498E-03	 5.578151E-13	-6.115133E-15	 3.494837E-04	 7.220396E-14	 1.034029E-13	 1.246983E-03	-6.935010E-13	 1.482916E-13	 4.215035E-03	-4.817264E-13	-4.092784E-13	-5.157806E-04	 9.690034E-13	 4.203476E-14	-3.731670E-03	 4.079578E-13	 2.941670E-13	-1.545293E-05	-9.782407E-13	 1.703901E-13	 2.043947E-03	-4.249685E-13	-5.775248E-14	 6.856738E-04	 1.943598E-13	-2.170405E-13	-4.738288E-04	 4.000931E-13	-1.438269E-14	-3.612481E-04	 3.399371E-14	 1.834575E-13	-2.241693E-06	-1.027449E-13	 1.246926E-13	 8.044957E-05	-3.775634E-14	-5.521110E-14	 4.052504E-06	 7.294211E-14
0.14434	 4.656162E+00	 3.114612E-13	 2.217343E-13	 1.743729E-01	-8.792490E-14	-2.887537E-13	-2.366372E+00	-2.976691E-13	-4.929657E-13	-7.326355E-01	 1.082357E-13	 5.263179E-14	-1.306793E-01	 1.672756E-13	 2.114244E-13	-3.476375E-02	-2.910943E-13	-3.144007E-13	-4.519162E-03	 2.698518E-14	-1.472788E-13	 9.720920E-03	 2.130572E-13	 2.850595E-13	-1.066661E-02	 5.543231E-13	 6.228419E-13	-9.323030E-03	-1.182887E-12	-1.852942E-13	 1.353868E-02	-8.875689E-13	-8.048500E-13	 7.851675E-03	 1.494082E-12	 5.461362E-13	-8.164256E-03	 7.773003E-13	 7.027497E-14	-5.492359E-03	-8.914228E-13	 1.971857E-13	 1.948573E-03	-9.590609E-13	 4.281255E-13	 2.446833E-03	 1.212201E-14	-2.279193E-13	 2.854794E-04	 4.890024E-13	-5.329407E-13	-4.035815E-04	 1.937694E-13	-2.307687E-13	-7.248643E-05	 6.369041E-14	 1.050451E-13	 9.802051E-05	-9.577939E-14
0.17678	 4.704746E+00	-1.379957E-13	 2.474274E-13	 2.160511E-01	-2.743571E-13	 1.076787E-13	-2.302386E+00	-7.354283E-14	 7.302288E-14	-9.050183E-01	-3.659989E-14	-3.754122E-13	-2.280057E-01	 3.114487E-13	 2.343510E-13	-5.144080E-02	-3.215659E-13	 5.721337E-13	-1.137917E-02	-9.535633E-13	 6.614887E-14	 1.289979E-02	-2.149137E-13	-2.379271E-13	 3.216814E-04	 7.705954E-13	-6.428002E-13	-1.557218E-02	 1.055912E-12	 6.598390E-13	-5.505616E-05	-1.692017E-12	 2.477291E-13	 1.172104E-02	-2.898390E-13	-2.328133E-13	 3.135511E-03	 1.878144E-12	-5.145770E-13	-5.098353E-03	 3.312340E-13	-5.750786E-13	-3.549808E-03	-4.811539E-13	 7.403528E-13	 7.198332E-04	-6.648430E-13	 6.502476E-13	 1.496451E-03	-1.086454E-13	-3.276804E-13	 3.648780E-04	 2.450595E-13	-5.542215E-13	-1.348007E-04	 2.117866E-13	-1.182939E-13	 2.503051E-06	 1.758455E-13
0.20412	 4.770516E+00	-2.448217E-13	-6.272884E-13	 2.516864E-01	 8.378529E-14	-1.451175E-13	-2.250976E+00	 1.355828E-13	 4.438265E-13	-1.033651E+00	 1.838328E-13	 1.539305E-13	-3.178768E-01	-6.664486E-14	 1.656966E-14	-7.813698E-02	 1.473894E-13	 7.548617E-13	-2.134904E-02	-5.893385E-13	 3.504125E-13	 6.900448E-03	-1.980217E-13	-3.229261E-13	 1.058930E-02	 2.159683E-13	-8.672126E-13	-5.027028E-03	 1.001192E-12	-1.154661E-13	-9.388248E-03	-6.716957E-14	 7.751073E-13	 1.614244E-03	-1.464045E-12	-5.010266E-13	 7.944266E-03	 8.649465E-13	 1.748320E-13	 2.119690E-03	 6.858384E-13	-2.339502E-13	-3.355298E-03	 2.088563E-13	-6.003349E-13	-2.152679E-03	-3.731194E-13	 4.494901E-13	 1.961394E-04	-5.801668E-13	 7.792809E-13	 5.300709E-04	-3.362135E-13	 1.349870E-13	 1.238676E-04	-1.977656E-14	-2.668270E-13	 7.884780E-05	 1.824354E-13
0.22822	 4.821862E+00	-2.512683E-13	-5.835781E-13	 2.615364E-01	 4.658680E-13	-2.049140E-13	-2.200403E+00	 2.499743E-13	-2.698128E-13	-1.117134E+00	 3.773315E-14	 2.900584E-14	-3.882187E-01	-3.537616E-13	 2.428827E-13	-1.032590E-01	 2.019333E-13	-1.172624E-13	-3.030971E-02	 3.766991E-13	 1.644976E-13	-1.761729E-03	 3.137163E-13	 9.648299E-14	 1.226618E-02	-7.152416E-15	 3.654856E-13	 3.811099E-03	-1.725184E-13	-1.229645E-13	-8.449001E-03	 2.260175E-13	-2.537806E-13	-3.649710E-03	-6.912686E-13	-3.803463E-13	 5.628664E-03	-4.362220E-13	 5.716185E-13	 4.006218E-03	 6.935304E-13	 1.126652E-12	-1.178432E-03	-8.407122E-14	-7.776242E-13	-1.855750E-03	-1.294832E-13	-9.153390E-13	-3.404721E-04	 8.194843E-14	 1.031362E-13	 1.964040E-04	 1.645974E-13	 5.512492E-13	-4.977731E-05	-1.082922E-13	 1.576394E-13	-7.188673E-05	-1.228607E-13
0.25000	 4.850195E+00	 2.872681E-13	 1.970153E-12	 2.414764E-01	-9.963250E-13	 1.015259E-12	-2.150981E+00	-8.627781E-13	 4.710128E-13	-1.158993E+00	-1.341884E-12	 2.301268E-13	-4.353400E-01	-6.304714E-13	-1.119573E-13	-1.239888E-01	-4.774328E-14	-1.888824E-13	-3.698961E-02	 1.326710E-13	-6.326459E-14	-8.668820E-03	 3.773683E-13	-2.935602E-13	 1.017900E-02	-3.679192E-13	 2.273278E-13	 9.218593E-03	-9.112489E-14	 3.426726E-13	-4.879540E-03	 6.295972E-13	-4.454058E-13	-6.345652E-03	 1.167546E-14	-4.240905E-13	 2.491268E-03	-1.006949E-12	-2.091098E-13	 4.903824E-03	 7.058245E-13	 1.087254E-12	 8.658037E-04	 1.038568E-13	 3.407126E-13	-1.622041E-03	-1.120591E-13	-6.588002E-13	-1.020309E-03	 3.039861E-13	-6.558290E-13	 9.321943E-06	 2.397953E-13	 1.018208E-13	 1.697796E-04	-1.356921E-13	 3.799215E-13	 1.145478E-05	-3.530154E-13
0.27003	 4.855607E+00	 1.272386E-13	-8.151959E-13	 1.955992E-01	 1.114923E-12	-6.672072E-13	-2.105177E+00	 6.636777E-13	 3.149176E-13	-1.167697E+00	-7.901397E-13	 6.309096E-13	-4.598024E-01	-1.253499E-13	 1.988812E-13	-1.378593E-01	 2.640749E-14	-8.178013E-14	-4.110375E-02	-1.611747E-13	-3.286675E-14	-1.353151E-02	 1.789056E-14	-7.426302E-14	 6.457001E-03	 5.872788E-14	-7.171281E-13	 1.176985E-02	-1.523244E-13	 1.576484E-13	-4.034548E-04	 5.377977E-13	 3.921065E-13	-6.457329E-03	 1.562018E-13	-1.896373E-13	-5.433865E-04	-9.719203E-13	-5.551811E-13	 3.958990E-03	-2.290716E-13	-3.208436E-13	 2.213204E-03	 8.700664E-13	 4.790946E-13	-4.687792E-04	 2.544118E-13	 2.683679E-13	-1.003665E-03	-1.758467E-14	-3.105044E-13	-3.946067E-04	-2.794199E-14	-3.651296E-13	-2.334497E-05	-5.293967E-14	-7.467056E-14	 1.585094E-05	-2.516713E-13
0.28868	 4.842573E+00	-6.690821E-14	-1.593736E-12	 1.317267E-01	 1.625253E-12	 1.113216E-13	-2.065127E+00	 1.130599E-13	-4.305526E-13	-1.152809E+00	 3.475812E-14	 1.871937E-13	-4.654831E-01	 1.037222E-13	 1.593531E-13	-1.446560E-01	 3.339777E-13	-7.485329E-15	-4.276688E-02	-3.337326E-13	-1.158520E-13	-1.637327E-02	 4.170031E-14	 1.027841E-13	 2.506470E-03	 4.239817E-13	-7.355419E-15	 1.207841E-02	-9.290617E-14	-4.192982E-13	 3.502134E-03	-1.178797E-13	 5.270459E-13	-4.793823E-03	-1.125626E-13	 7.727320E-13	-2.323403E-03	-1.931430E-13	-4.094145E-13	 2.308724E-03	-7.436968E-13	-7.796754E-13	 2.441319E-03	 5.176543E-13	-1.719075E-13	 4.970458E-04	 3.706491E-13	 3.818579E-13	-5.000607E-04	-1.715132E-13	 2.117794E-13	-4.167802E-04	-2.754413E-14	-9.940872E-15	-1.807849E-04	 1.637731E-13	-1.166960E-13	-9.873319E-05	 2.489719E-13
0.30619	 4.817594E+00	 6.230902E-13	 5.692070E-12	 5.955792E-02	-5.296905E-12	 2.631172E-12	-2.031694E+00	-2.374824E-12	 2.173738E-13	-1.123746E+00	-4.071877E-13	-4.962161E-13	-4.581780E-01	 7.077741E-14	-2.466848E-13	-1.460348E-01	 1.729308E-13	-5.041931E-13	-4.279326E-02	-8.716095E-15	-1.059828E-13	-1.762046E-02	-2.418568E-13	 5.578571E-14	-8.110326E-04	-3.791019E-13	 3.950445E-13	 1.105259E-02	 5.962650E-15	-2.036906E-13	 6.213992E-03	 2.598054E-13	 9.617848E-14	-2.457107E-03	-2.077799E-13	 4.971834E-13	-2.799245E-03	 1.088465E-13	 2.595764E-13	 8.622157E-04	-3.906804E-13	-3.715658E-13	 2.026831E-03	-2.654575E-13	-2.795000E-13	 9.864537E-04	 2.706790E-13	-9.887097E-14	 1.480733E-05	 1.524081E-13	 6.889926E-13	-2.247844E-04	-3.670655E-13	 2.486709E-13	-1.869097E-04	-1.013743E-14	 1.310349E-13	-1.630955E-04	-7.191282E-14
0.32275	 4.787655E+00	-1.541923E-13	-3.791212E-12	-1.076374E-02	 3.232466E-12	-1.353376E-12	-2.004433E+00	 1.005425E-12	-1.693930E-13	-1.089242E+00	 4.970527E-13	 9.234169E-14	-4.444519E-01	 4.165105E-13	-7.078616E-14	-1.446893E-01	 4.807293E-13	 3.963696E-14	-4.239214E-02	-7.218262E-14	 5.359997E-14	-1.797147E-02	-4.800847E-13	-4.040091E-14	-3.193069E-03	-1.765184E-13	 7.042914E-14	 9.495037E-03	-1.136461E-13	 2.511114E-13	 7.738508E-03	 2.093071E-13	-2.338861E-13	-2.028178E-04	 3.340762E-13	-6.064305E-14	-2.368707E-03	-2.553378E-13	 1.077262E-13	-1.693121E-05	-3.229560E-13	 1.072879E-13	 1.434126E-03	 1.245733E-13	-4.423764E-13	 1.086598E-03	 2.944599E-13	-1.246791E-13	 3.583079E-04	 4.006047E-14	-1.538070E-13	 4.876463E-06	 1.177391E-13	 4.011010E-13	-1.036998E-04	-1.179728E-13	 4.580814E-14	-1.599789E-04	-1.227173E-13
