r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.07217	 6.339483E+00	-3.065720E-14	-1.059316E-13	-1.507655E-01	-2.493358E-13	-5.603632E-15	-8.374772E-03	 3.933752E-14	-3.823989E-14	-6.590916E-04	-4.804425E-14	-4.057919E-15	 1.780496E-04	 1.391971E-14	 8.220349E-14	 2.986832E-08	-6.667081E-14	-2.436748E-14	 2.253311E-05	-2.724454E-14	-4.721749E-14	-1.249329E-05	-4.916000E-15	-1.490325E-13	 1.975501E-05	 7.425718E-14	 2.328827E-14	 1.575948E-05	-2.285462E-14	-1.270442E-13	-1.578333E-05	-2.349035E-14	 1.704341E-13	-1.551774E-06	-5.771808E-14	-8.079690E-14	-2.295556E-06	 6.616223E-14	-1.837258E-14	-6.814055E-06	 6.455110E-14	 5.760906E-14	 3.329570E-06	-9.654026E-14	 1.495659E-13	 1.661642E-06	 6.316171E-14	 1.068735E-13	 1.133848E-06	-4.220844E-14	 7.483640E-14	 2.025126E-06	 7.094003E-14	-3.386564E-15	 2.683370E-08	-1.220385E-14	 8.574361E-15	-1.785779E-06	 2.010164E-14
0.12500	 6.381802E+00	-9.750461E-14	-5.928468E-14	-2.597489E-01	 1.223245E-13	 1.235228E-13	-2.598179E-02	 1.910643E-13	 8.652461E-14	-2.829112E-03	-6.686829E-15	-1.862626E-14	 7.082365E-06	-6.489661E-15	 2.420056E-13	-2.280154E-04	-1.798761E-13	-1.161637E-13	 9.795210E-05	-1.096172E-13	 3.227457E-13	 3.928898E-05	-1.128911E-13	-7.388496E-14	 6.004230E-05	-6.216604E-14	-8.894959E-14	 3.308828E-06	 2.379701E-13	-8.679119E-14	-5.422303E-05	 1.495807E-14	 1.327277E-13	 3.191261E-05	-1.325649E-13	-2.797916E-14	 3.036894E-05	 1.875614E-13	-2.128339E-13	-2.630668E-05	 1.343536E-13	-1.931103E-13	-1.347043E-05	 6.803441E-14	 6.060835E-14	 1.031818E-07	-6.262487E-14	-5.428975E-14	 5.492875E-06	-1.358996E-13	 2.617393E-14	-2.807726E-06	 2.959274E-14	 3.728722E-14	 8.839126E-06	 1.530327E-14	 5.514476E-14	-9.641634E-06	-6.489077E-14
0.16137	 6.424751E+00	 1.205503E-13	-5.793239E-13	-3.344119E-01	 1.452147E-13	 1.049236E-13	-4.331636E-02	 1.189625E-13	-7.761918E-14	-5.704791E-03	 3.867010E-13	 1.290451E-13	-5.456305E-04	-1.023862E-14	 1.163600E-14	-5.383196E-04	 3.725865E-14	 1.859960E-13	 2.241421E-05	-5.786120E-14	-6.072229E-14	 1.342552E-04	 2.844751E-14	 1.768169E-13	 8.237150E-05	-2.141487E-13	-3.266617E-13	-5.454417E-05	 5.391876E-13	-4.887438E-14	-7.852878E-06	 3.473355E-14	 4.531602E-13	 5.258575E-05	-1.565061E-13	-4.040364E-13	-4.692503E-06	 2.775238E-13	 6.607654E-14	-1.268585E-05	 2.986270E-14	-1.904700E-13	 1.014998E-05	 2.279443E-13	-1.148004E-13	-2.787434E-06	 7.730899E-14	 1.495641E-13	-4.757681E-06	-1.410336E-13	 4.360366E-14	-1.052773E-05	-1.983101E-13	-1.043475E-13	 1.494938E-05	-1.682257E-14	 1.088418E-14	-1.108795E-05	-1.224470E-14
0.19094	 6.467545E+00	-1.230674E-13	 1.800496E-14	-3.948526E-01	 1.479315E-14	-1.361161E-13	-6.004262E-02	 2.902286E-13	 8.163932E-14	-9.151317E-03	-7.740542E-14	-1.645501E-13	-1.357896E-03	 3.129508E-15	 3.881456E-13	-8.676158E-04	 1.463676E-13	-1.113184E-13	-1.142959E-04	 4.175544E-13	 5.897664E-14	 1.462136E-04	 2.909153E-13	 6.609743E-14	 7.174789E-05	 1.078682E-13	-9.768181E-14	-6.813986E-05	-2.189169E-13	-3.460794E-13	 2.689344E-05	-1.430397E-13	-9.513828E-15	 5.512571E-05	-1.640200E-13	 2.668288E-13	-1.362334E-05	-3.514091E-13	-2.386749E-13	-7.960803E-06	 1.223487E-13	-7.240497E-14	 1.216690E-05	 1.773224E-14	-1.075666E-13	 3.676936E-06	 1.992013E-14	 2.652865E-15	-5.153733E-06	 5.108377E-14	-8.759368E-14	-1.100123E-06	 7.653936E-15	 5.037311E-15	-4.025290E-07	-4.854577E-14	 1.626386E-13	-6.973825E-06	-1.061269E-13
0.21651	 6.509892E+00	-1.802339E-14	 3.384414E-16	-4.469730E-01	 8.914400E-14	 8.256865E-14	-7.610005E-02	 8.973243E-14	 6.129230E-14	-1.298566E-02	-4.507536E-14	 2.379102E-14	-2.436455E-03	 1.715407E-13	-2.667219E-13	-1.242206E-03	-8.847142E-14	-8.445250E-14	-2.669220E-04	 6.294765E-14	-2.189354E-13	 1.231026E-04	-3.127174E-14	-2.590434E-13	 5.706292E-05	-1.729454E-13	-7.241602E-14	-8.942607E-05	 3.267139E-13	 1.815348E-13	 2.058435E-05	-2.189397E-13	 2.247325E-13	 6.713761E-05	-1.370903E-14	 2.918729E-13	 2.580101E-06	 4.576023E-15	-1.411565E-13	-1.340169E-05	 5.195549E-13	-3.501167E-13	 4.504265E-06	 4.046513E-13	 1.907274E-13	 8.629023E-06	-1.307440E-13	 1.124786E-13	 3.936724E-06	-1.387542E-13	 1.434052E-13	-9.676097E-06	 6.172471E-14	 8.478357E-14	 8.385944E-06	 9.783844E-14	 4.956724E-14	-5.358927E-06	-9.674143E-16
0.23936	 6.551517E+00	 1.174932E-13	 5.316295E-14	-4.935956E-01	 1.428665E-13	-1.059524E-13	-9.138450E-02	 8.344332E-14	 1.814243E-13	-1.700212E-02	-6.676448E-14	-2.053265E-13	-3.685884E-03	 4.630272E-13	 1.345842E-14	-1.663477E-03	-1.717532E-13	-9.368010E-14	-4.509105E-04	 3.173672E-14	-5.497984E-14	 6.216422E-05	-2.065967E-13	-2.551830E-13	 3.926434E-05	 4.548456E-13	-3.382086E-13	-1.013906E-04	-1.613463E-14	 5.826659E-14	 2.632883E-06	 3.249204E-13	 1.234421E-13	 6.639363E-05	-2.853147E-13	-1.368845E-13	 1.371418E-05	-2.149564E-14	 1.375485E-13	-1.371778E-05	-1.117041E-14	-1.875703E-13	-1.105088E-06	 1.755412E-14	-8.654457E-14	 1.439429E-05	 1.189705E-14	 2.457625E-13	 9.714099E-07	-4.388007E-13	 1.126064E-13	-5.531104E-06	-2.401816E-13	-1.498239E-13	 1.188230E-05	 2.059210E-14	-3.039800E-13	-5.789734E-06	 1.698847E-13
0.26021	 6.592199E+00	-8.480200E-14	-8.790264E-15	-5.363492E-01	-1.354079E-13	 2.783966E-13	-1.057990E-01	-4.146921E-14	-4.561736E-13	-2.103094E-02	 3.027878E-13	-2.561713E-14	-5.030128E-03	-2.706782E-13	 4.540889E-14	-2.120696E-03	 1.696931E-13	 1.089677E-13	-6.549230E-04	-2.429064E-13	 2.102815E-13	-2.664993E-05	 4.678206E-13	 1.287404E-13	 8.067822E-06	 4.274374E-14	 3.642613E-13	-1.126135E-04	 1.335419E-13	 1.776381E-13	-1.676686E-05	-5.519101E-13	 5.336073E-14	 5.989862E-05	-1.018813E-13	 8.540886E-14	 2.103904E-05	-3.717819E-14	-2.430949E-13	-1.228424E-05	 2.441692E-13	-1.655832E-13	-6.993785E-06	 1.814488E-13	-4.189315E-13	 1.310054E-05	 1.507004E-13	-5.373848E-14	 4.965725E-06	 1.558655E-13	 1.763962E-13	-7.907588E-06	 1.213383E-13	 4.355637E-14	 1.408744E-05	 2.683515E-13	-1.001062E-13	 1.590975E-06	 2.816373E-13
0.27951	 6.631749E+00	 6.350721E-14	 2.781829E-13	-5.762729E-01	-9.097072E-14	-6.257113E-14	-1.192945E-01	-1.163723E-14	 1.431761E-13	-2.494279E-02	 2.859197E-13	-2.226828E-13	-6.403251E-03	-5.095110E-14	 3.028676E-13	-2.600636E-03	-2.651010E-13	 1.022646E-13	-8.712392E-04	-7.393256E-14	-6.778656E-14	-1.341633E-04	-3.191300E-14	-1.404747E-13	-3.711744E-05	-6.268433E-13	-2.707716E-14	-1.272045E-04	-2.351916E-13	-1.257436E-13	-3.612713E-05	 1.049574E-13	-1.012794E-13	 4.938539E-05	 1.343262E-13	-8.648683E-14	 2.473354E-05	 2.275844E-13	 4.060290E-13	-9.009316E-06	 2.085432E-13	 1.197874E-13	-1.196372E-05	-4.477992E-14	 1.797886E-13	 9.843710E-06	-1.093362E-13	 2.393733E-13	 6.508122E-06	-1.162500E-13	 1.550498E-13	-9.632850E-06	-2.516383E-14	 1.020785E-13	 1.385988E-05	-9.681575E-14	 7.702829E-14	 8.690256E-06	-2.527144E-13
0.29756	 6.670052E+00	 3.392952E-13	 4.438368E-13	-6.140609E-01	-1.006811E-13	-1.857411E-13	-1.318681E-01	 2.609070E-13	 2.363967E-13	-2.865188E-02	-4.483078E-13	-1.575258E-14	-7.753170E-03	-1.380301E-14	 5.475503E-14	-3.088351E-03	-3.683097E-13	-6.673623E-15	-1.094654E-03	-4.371054E-14	-1.195908E-15	-2.547232E-04	-2.200723E-13	 1.862927E-13	-9.454370E-05	-1.870445E-13	-4.229437E-13	-1.465756E-04	 2.317691E-13	 3.664737E-13	-5.519615E-05	-4.638552E-14	-1.143576E-13	 3.623054E-05	 2.244505E-13	-2.263362E-13	 2.482014E-05	-3.526314E-13	-1.055919E-13	-5.207136E-06	 8.398814E-14	 1.747660E-13	-1.530141E-05	-1.866772E-13	 5.080307E-14	 6.667181E-06	-1.402339E-13	-8.732219E-14	 6.165650E-06	 1.662540E-14	-1.887766E-13	-1.125453E-05	-1.173366E-13	-2.197756E-13	 1.197180E-05	-3.118520E-13	-1.722200E-13	 1.382854E-05	-3.377234E-13
0.31458	 6.707036E+00	-5.580045E-13	-3.088539E-13	-6.501850E-01	 8.758385E-14	-2.400735E-13	-1.435570E-01	-1.026202E-13	-4.696769E-13	-3.211460E-02	 2.811736E-13	-1.041638E-13	-9.045847E-03	 6.247223E-14	 2.170141E-13	-3.571250E-03	-2.516444E-14	 6.291817E-14	-1.321787E-03	 2.182616E-13	-2.549133E-13	-3.852481E-04	 3.743715E-13	-1.019329E-13	-1.621278E-04	 2.478681E-13	-1.522974E-13	-1.706391E-04	-1.422572E-13	-4.615014E-13	-7.401096E-05	 3.718396E-13	-3.915356E-14	 2.119554E-05	-3.533980E-13	-9.957795E-14	 2.146816E-05	 3.104227E-13	 8.101956E-14	-2.038139E-06	-3.112924E-15	-1.708275E-13	-1.686224E-05	 2.040648E-13	 1.514080E-14	 4.304218E-06	 6.854084E-14	 1.349528E-14	 5.133621E-06	-9.688761E-14	-1.157771E-13	-1.265072E-05	 8.868025E-14	-2.262785E-13	 9.100562E-06	 2.910203E-13	-1.568728E-13	 1.651919E-05	 3.951067E-13
