r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.07217	 4.353949E+00	-6.686215E-15	 2.781546E-15	 1.034103E-01	 2.442184E-15	 2.967966E-15	 7.257481E-03	-1.207886E-15	-3.620893E-16	 5.540762E-04	-7.656393E-16	 4.668158E-17	-6.992801E-05	 7.969651E-16	 3.931080E-17	 1.219983E-05	 3.577897E-16	-2.515277E-16	-2.107230E-05	-5.841339E-16	-4.284263E-16	 6.378437E-06	-5.153400E-16	 3.166362E-16	-1.656801E-05	 1.185773E-15	 1.618499E-16	-1.068046E-05	 4.023215E-16	-3.286137E-16	 1.201460E-05	-1.569361E-15	-4.351829E-16	-1.561608E-06	-1.403518E-16	 4.557596E-16	-7.278695E-08	 1.381713E-15	-1.242590E-15	 6.314672E-06	-3.820519E-16	 1.261324E-15	-1.196220E-06	 3.562541E-16	 1.256103E-16	-1.755352E-06	 8.261411E-17	 1.029144E-15	-8.926152E-07	 3.160220E-16	 5.015198E-16	-4.491908E-07	-8.261411E-17	 4.539169E-16	-1.784432E-07	-2.318723E-16	-1.689136E-17	-1.232106E-07	 2.883816E-16
0.12500	 4.332227E+00	-9.617940E-15	 9.317888E-16	 1.772754E-01	 1.858664E-15	 4.551147E-15	 2.173105E-02	 9.723281E-16	 6.999165E-16	 2.754660E-03	-8.933994E-16	 1.101010E-15	 1.521957E-04	 5.927332E-17	-1.502410E-15	 1.470506E-04	 1.216792E-15	-5.359168E-16	-6.844488E-05	-2.780625E-15	 2.223517E-16	-4.176919E-05	-9.787775E-16	 6.169953E-16	-2.679240E-05	 1.342402E-15	-2.896408E-15	 6.573023E-06	 2.187585E-15	 9.775491E-16	 1.857962E-05	-3.433246E-15	 1.401369E-15	-2.079691E-05	-2.264978E-15	 1.038972E-15	-1.054811E-05	 2.716131E-15	-1.878626E-15	 1.411011E-05	-3.238227E-15	 1.166118E-15	 5.629290E-06	 7.871374E-16	-2.963666E-16	 7.338842E-07	 7.247929E-16	 5.534224E-16	-1.013657E-06	 1.239212E-15	 7.039090E-16	-1.251252E-06	 3.089583E-16	 7.521262E-16	-8.065851E-07	 5.451303E-16	 3.780593E-16	-5.585582E-07	-4.103065E-16
0.16137	 4.310074E+00	-1.155246E-14	-8.835717E-16	 2.265294E-01	 1.025766E-16	 3.952885E-15	 3.591061E-02	 1.443751E-15	 2.034027E-15	 5.694665E-03	 2.929883E-16	 2.551824E-15	 7.954031E-04	-2.349435E-16	 7.923583E-17	 4.246826E-04	 7.269427E-16	-1.537114E-15	-6.741773E-06	-3.691223E-15	-7.561187E-16	-1.041727E-04	 1.404440E-15	 1.999323E-16	-5.683360E-05	-8.789650E-16	-3.891769E-15	 3.000394E-05	 2.112034E-15	 1.854978E-15	 8.699751E-06	-3.312242E-15	 2.066581E-15	-2.780108E-05	-2.584378E-15	-3.205980E-15	-3.639981E-06	 2.704767E-15	 1.116672E-15	 5.449356E-06	-3.446759E-15	 3.965170E-15	-2.883203E-06	-9.047627E-16	 6.756544E-17	 2.535132E-06	-2.818400E-15	-4.619019E-16	 3.741580E-06	 2.635052E-16	-5.405235E-16	 1.448130E-06	 1.144006E-15	 5.015198E-16	-7.975339E-09	 6.569203E-16	 4.809431E-16	-1.997463E-07	 1.745338E-15
0.19094	 4.288067E+00	-8.077141E-15	-4.287334E-16	 2.654094E-01	-8.120137E-16	 3.445837E-15	 4.940869E-02	-2.732408E-15	 7.739314E-16	 9.184569E-03	-2.953838E-15	 2.228431E-15	 1.716045E-03	 1.190994E-15	 2.793524E-15	 7.449196E-04	 1.466784E-15	-6.900888E-16	 1.224440E-04	-2.811644E-15	-1.911795E-15	-9.534643E-05	 1.675316E-15	-2.701696E-15	-5.039312E-05	 1.987038E-16	-1.112987E-15	 3.569827E-05	-1.799698E-15	 2.876445E-15	-2.238146E-05	-7.502835E-16	 3.703200E-15	-3.767321E-05	-2.154109E-15	-5.793429E-15	 1.089010E-05	 1.291728E-15	-6.575346E-16	 9.867114E-06	 2.146738E-16	 5.228337E-15	-9.834367E-06	-3.731455E-16	-1.361444E-15	-6.005910E-06	-2.611711E-15	 3.716099E-17	 1.289916E-06	-1.092103E-15	 1.067841E-15	 3.126874E-06	 3.961792E-16	 1.101010E-15	 1.866434E-06	 2.306438E-16	 2.189734E-16	 9.094918E-07	 3.267710E-16
0.21651	 4.266367E+00	-2.670678E-15	-2.539846E-16	 2.981034E-01	 1.183317E-15	 7.601112E-16	 6.222047E-02	-5.468808E-15	-4.852427E-17	 1.302315E-02	-5.648471E-15	 1.193451E-15	 2.905541E-03	 1.598230E-15	 1.540185E-15	 1.140719E-03	 1.196215E-15	-8.313620E-16	 2.756316E-04	-1.339946E-15	-1.412732E-16	-5.735419E-05	 1.390005E-15	-9.225754E-16	-3.495511E-05	 2.051532E-16	 1.501795E-16	 5.103237E-05	-3.131044E-15	 7.708602E-17	-1.942912E-05	 6.747331E-16	 1.828259E-15	-4.941577E-05	-2.392431E-16	 3.375201E-16	-2.251986E-06	-2.266206E-15	-1.421945E-15	 1.269481E-05	 2.534932E-15	 3.348175E-15	-2.563764E-06	-1.116672E-15	-1.408125E-15	-7.661874E-06	-1.992873E-15	-5.733849E-16	-3.622227E-06	-3.780593E-16	 6.461713E-16	 4.262558E-07	 9.686427E-16	 9.849198E-16	 1.313122E-06	 4.170630E-16	-5.202539E-16	 9.533400E-07	-1.842694E-16
0.23936	 4.245153E+00	-9.167402E-16	-4.996771E-16	 3.266408E-01	 2.350049E-15	-2.374004E-16	 7.430685E-02	-6.914094E-15	-1.013174E-15	 1.702573E-02	-5.602711E-15	 2.120019E-15	 4.276788E-03	 1.695585E-15	 1.277908E-15	 1.610058E-03	-1.519301E-15	-8.875642E-16	 4.659869E-04	-2.963666E-16	 4.585236E-16	 1.197939E-05	 7.874445E-16	 1.479069E-15	-1.337893E-05	-5.141116E-16	 1.468013E-16	 6.190379E-05	-1.409968E-15	-1.010410E-15	-6.780709E-06	-8.844930E-17	-8.500961E-16	-4.965544E-05	 6.771900E-16	 1.165504E-15	-1.114832E-05	-1.514694E-15	-4.361042E-16	 1.202660E-05	 3.157149E-16	 9.720210E-16	 2.716391E-07	 7.462910E-16	-3.261568E-16	-8.378458E-06	-8.255268E-16	-3.931080E-17	-5.895419E-06	-1.461563E-15	 5.131902E-16	-9.669087E-07	-1.066613E-15	 1.055556E-15	 7.083509E-07	 9.615791E-16	 3.808234E-16	 2.807120E-07	 1.363286E-15
0.26021	 4.224585E+00	-4.002024E-15	-7.229502E-16	 3.522110E-01	 5.525010E-16	-1.545406E-15	 8.563741E-02	-3.174654E-15	-3.092962E-15	 2.104798E-02	-1.678080E-15	 3.016183E-15	 5.756987E-03	 1.387241E-15	 1.724761E-15	 2.137965E-03	-2.392431E-15	-2.389360E-16	 6.854271E-04	-8.568526E-17	-1.627713E-17	 1.059322E-04	-4.585236E-16	 1.841772E-15	 2.073118E-05	 4.115350E-17	 7.020663E-16	 7.399499E-05	-6.894746E-16	-5.454374E-16	 7.800489E-06	-1.059856E-15	 5.248606E-16	-4.462620E-05	-5.024412E-16	 1.716776E-16	-1.678830E-05	 7.846805E-16	-3.977147E-16	 1.040416E-05	-1.488589E-15	-7.029877E-16	 3.866410E-06	 2.738857E-15	 6.295871E-17	-6.606085E-06	 3.037374E-16	-6.418717E-17	-7.579569E-06	-1.369736E-15	 2.631981E-16	-3.284008E-06	-1.579496E-15	 2.026963E-17	-4.388742E-07	-2.751756E-16	-9.428450E-17	-9.918149E-08	 4.112278E-16
0.27951	 4.204776E+00	-4.736030E-15	 2.231195E-15	 3.755819E-01	-3.018025E-15	-3.565613E-15	 9.621411E-02	-1.151377E-15	-4.726203E-15	 2.498435E-02	 2.057982E-15	 6.492425E-16	 7.283412E-03	 2.030034E-15	-3.654676E-16	 2.706566E-03	-2.101899E-15	-5.675497E-16	 9.267948E-04	-4.533027E-16	-1.532507E-16	 2.178842E-04	 1.077976E-16	 9.357813E-16	 6.712531E-05	 7.856018E-16	 1.372807E-15	 8.990107E-05	 5.015198E-16	-3.657747E-16	 2.311202E-05	-1.815053E-15	 1.050950E-15	-3.601771E-05	-2.112956E-16	 5.386808E-16	-1.933056E-05	 1.612357E-15	-9.603506E-16	 7.765227E-06	-1.854978E-15	-1.102545E-16	 6.474095E-06	 1.180860E-15	 4.456248E-16	-3.369810E-06	-6.602986E-17	-3.335276E-16	-7.059302E-06	-1.296949E-15	 1.928686E-16	-4.658181E-06	-9.191971E-16	 2.254229E-16	-1.851821E-06	-1.523294E-16	 1.538649E-16	-9.586652E-07	 1.919473E-16
0.29756	 4.185790E+00	-5.184419E-15	-1.687293E-15	 3.972727E-01	-6.894746E-16	-6.094403E-15	 1.060675E-01	-6.203736E-17	-2.838670E-15	 2.876700E-02	 2.982400E-15	-1.101931E-15	 8.806835E-03	 3.155306E-15	-2.063510E-15	 3.297291E-03	-2.493779E-15	-1.980589E-15	 1.183782E-03	 1.071526E-15	 2.217375E-16	 3.432948E-04	-2.757898E-16	 1.577039E-15	 1.240615E-04	 6.824109E-16	 7.204933E-16	 1.103767E-04	 2.553052E-15	 1.180860E-15	 3.888300E-05	-2.228738E-15	 1.470470E-15	-2.512924E-05	-1.501795E-16	-1.184852E-15	-1.889857E-05	 1.863885E-15	-4.204413E-16	 5.109748E-06	-1.085654E-15	 1.934829E-17	 7.621547E-06	 1.228463E-17	-1.090261E-16	-2.925431E-07	 1.227234E-15	-4.913850E-17	-5.262452E-06	 4.268907E-17	 1.374035E-15	-4.683311E-06	-1.099781E-15	 2.232731E-16	-2.623357E-06	-1.044193E-17	-5.703137E-16	-1.726823E-06	 4.873925E-16
0.31458	 4.167643E+00	-8.927237E-15	 1.110837E-15	 4.176393E-01	-5.509040E-15	-1.130186E-16	 1.152499E-01	-3.605230E-15	 2.230274E-15	 3.236208E-02	-5.082764E-16	 9.502158E-16	 1.029449E-02	 5.141116E-16	-8.918638E-16	 3.894832E-03	-2.754520E-15	-1.498110E-15	 1.451333E-03	 1.475076E-15	 3.439695E-17	 4.791591E-04	-9.821558E-16	 2.103742E-15	 1.895794E-04	 1.180553E-15	-1.701421E-16	 1.352477E-04	 2.130768E-15	 1.859585E-15	 5.520986E-05	-2.967044E-15	 1.369736E-15	-1.273941E-05	 5.810628E-16	-5.988755E-16	-1.588151E-05	 7.309352E-16	-2.217375E-16	 3.143848E-06	-4.010930E-16	 2.395502E-16	 7.565660E-06	 6.504709E-16	-5.055123E-16	 1.885690E-06	 7.352348E-16	 6.999165E-16	-3.167307E-06	-4.256623E-16	 1.940971E-16	-3.803591E-06	-2.211233E-17	 1.231227E-15	-2.624936E-06	-8.654519E-16	-1.633855E-16	-2.067396E-06	 5.681639E-17
