r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.10206	 4.056036E-01	 1.279448E-14	 1.154085E-14	 1.403128E-01	 5.739590E-14	 4.354875E-14	 1.575493E-01	-5.692893E-14	 3.246970E-14	 2.677774E-02	-5.590201E-14	 2.488429E-14	 4.078879E-03	-4.700480E-14	 3.324661E-14	 1.189682E-03	-7.168490E-14	 6.845899E-14	-2.121179E-04	 2.900091E-14	 7.318566E-14	 1.327602E-04	-6.292784E-14	 1.327964E-13	 2.674512E-04	-1.599675E-14	 7.631639E-14	-3.438948E-04	 3.680842E-14	 5.707489E-14	-8.082145E-05	-2.803388E-14	 1.352460E-14	 5.955716E-05	 3.911287E-14	 3.837352E-14	-4.001221E-05	-5.361690E-14	-2.403372E-15	-3.496548E-05	-4.157167E-14	 3.123831E-14	-2.364188E-05	-5.391569E-14	-2.827130E-14	 3.312155E-05	 1.041955E-14	-2.241748E-14	 2.033132E-06	 5.424825E-14	 2.285476E-14	 6.458934E-06	-2.383672E-14	 1.856320E-14	 1.037104E-05	 3.417953E-14	 2.643803E-14	 2.376082E-06	-1.979366E-14
0.14434	 4.312515E-01	 1.147586E-14	-4.851938E-14	 2.076818E-01	 3.410329E-14	 3.770631E-15	 1.832292E-01	-2.804025E-14	 4.573103E-14	 4.446948E-02	-6.185184E-14	 4.040204E-14	 8.472060E-03	-7.262189E-14	-9.978360E-15	 2.170135E-03	-7.390527E-14	 4.718087E-14	-6.780868E-05	-7.047786E-15	 4.365856E-14	-1.890047E-04	-7.279376E-14	 1.347624E-13	 5.278806E-04	-5.387730E-14	 1.195375E-14	-4.632685E-04	 9.348544E-14	 5.440258E-14	-4.369692E-04	 1.100580E-14	 4.380813E-14	 3.207135E-04	 5.950287E-14	 7.685772E-14	 7.926944E-05	-7.718008E-15	 3.154609E-14	-1.124244E-04	-2.927856E-14	-2.846973E-14	-4.810017E-05	-1.379099E-14	-9.164501E-14	 4.826088E-05	 3.299647E-14	-4.369898E-14	 3.655094E-07	 3.957277E-14	-1.267716E-14	-1.888392E-05	 2.892645E-17	 1.078055E-14	-3.530619E-06	-1.686140E-14	 2.988414E-14	-1.575589E-06	-3.962631E-14
0.17678	 4.386523E-01	-4.556078E-14	-1.082228E-13	 2.569861E-01	-2.530639E-14	-8.824248E-14	 2.026245E-01	 1.876377E-14	-2.293852E-14	 6.014631E-02	 9.990798E-15	 4.669002E-15	 1.354364E-02	-5.151514E-14	-8.260695E-14	 3.320214E-03	-5.347282E-14	-5.154437E-14	 4.519151E-04	-2.915539E-14	-2.616702E-15	-3.794128E-04	-4.689752E-14	 4.593820E-14	 2.736467E-04	 1.158862E-14	-6.546369E-14	-2.641722E-04	 1.101540E-13	 3.109676E-14	-5.009677E-04	 4.603322E-14	 7.834558E-14	 2.381387E-04	 6.488447E-14	 1.111551E-13	 2.252160E-04	-7.675492E-15	-7.202668E-15	-1.133462E-04	 5.332950E-14	-4.536104E-14	-1.128463E-04	 2.413852E-15	-1.018041E-13	 4.094449E-05	 6.561086E-14	-4.012101E-14	 2.630805E-05	 2.646920E-14	-1.839185E-14	-1.303890E-05	-2.157631E-14	 3.487663E-15	-1.365129E-05	-2.756655E-14	 1.357154E-14	-1.162451E-05	-2.266381E-14
0.20412	 4.433749E-01	-1.569603E-14	-3.394444E-14	 2.967986E-01	-3.554192E-14	-3.578598E-14	 2.208782E-01	 1.367726E-14	-3.196732E-14	 7.432622E-02	 6.021065E-14	-7.294803E-15	 1.904876E-02	 2.617101E-14	-6.259514E-14	 4.636362E-03	 3.011491E-14	-3.531550E-14	 9.890074E-04	 6.809677E-14	-2.637150E-14	-2.757421E-04	 5.933056E-14	 4.999843E-15	-8.897801E-05	 1.309351E-13	-8.675406E-14	-1.580265E-04	 1.281936E-13	 3.977631E-14	-3.651181E-04	 5.916840E-14	 8.304697E-14	 4.410480E-05	 1.075154E-14	 7.731703E-14	 2.201954E-04	-2.726313E-14	-9.122369E-14	-6.186943E-05	 5.212157E-14	-4.134600E-14	-1.366378E-04	 6.259122E-14	-6.644005E-15	 9.683442E-06	 6.138437E-14	-2.826704E-14	 4.478181E-05	 2.918583E-14	-3.822664E-14	 1.579793E-05	-3.118443E-14	-2.095769E-14	-1.153635E-07	-2.471694E-14	-1.490259E-15	-7.527988E-06	-6.507320E-15
0.22822	 4.471044E-01	 2.126321E-14	 5.803873E-14	 3.299665E-01	-3.219347E-14	 1.137896E-13	 2.377957E-01	-8.375696E-15	 7.233650E-14	 8.741795E-02	 2.194339E-14	 2.788474E-14	 2.469848E-02	 6.359119E-14	-2.538848E-14	 6.175512E-03	 1.072811E-13	 8.316096E-15	 1.448949E-03	 1.453916E-13	-9.547093E-14	-9.335610E-05	 1.273276E-13	-5.691707E-14	-2.500693E-04	 1.465120E-13	-1.229371E-13	-1.739515E-04	 1.100258E-13	-2.197629E-14	-2.885388E-04	 7.899498E-14	 1.638506E-14	-4.068327E-05	 9.378697E-15	-6.063614E-16	 1.829222E-04	 5.524749E-14	-7.288971E-14	-1.886065E-05	 1.790281E-14	-2.469619E-14	-1.317727E-04	 1.190153E-13	 2.993871E-14	-3.561046E-05	 5.424004E-14	-1.358211E-14	 2.605334E-05	 2.154286E-14	-3.553506E-14	 2.417490E-05	 1.557015E-14	-1.600988E-14	 1.349483E-05	 8.720568E-15	 9.348907E-15	 4.804655E-06	-1.701810E-14
0.25000	 4.501504E-01	 3.394319E-14	 9.037728E-14	 3.577073E-01	-4.827704E-15	 1.509918E-13	 2.530336E-01	-3.696229E-14	 1.162047E-13	 9.922670E-02	-5.370696E-14	 9.338131E-14	 3.018489E-02	-6.058117E-14	 4.801761E-14	 7.876379E-03	-1.589892E-14	 8.667608E-14	 1.915194E-03	-6.178341E-15	-1.217959E-14	 1.068173E-04	-5.225930E-14	-7.989268E-15	-3.129329E-04	-2.045974E-14	-7.832136E-14	-2.183289E-04	-2.622802E-14	 1.043253E-14	-2.269983E-04	-3.310396E-14	 1.953186E-14	-7.407796E-05	 2.365754E-14	 1.121757E-14	 1.318926E-04	 4.694268E-14	-2.085317E-14	 7.765412E-06	 1.137128E-14	-4.052324E-14	-1.062402E-04	 6.221909E-14	-3.226950E-14	-6.048288E-05	-1.312382E-15	-5.245858E-14	-3.806635E-07	 8.038675E-15	-4.686024E-14	 1.636703E-05	 3.655098E-14	-8.774985E-15	 1.577836E-05	 2.726788E-14	 1.768126E-14	 1.076851E-05	-3.772532E-16
0.27003	 4.525864E-01	 7.234188E-14	 1.312065E-13	 3.808113E-01	 5.919387E-14	 1.293500E-13	 2.664157E-01	 1.041679E-15	 9.242167E-14	 1.096188E-01	-3.062594E-14	 8.365125E-14	 3.527270E-02	-5.304254E-14	 7.296854E-14	 9.618248E-03	-4.498839E-14	 3.591090E-14	 2.399157E-03	-1.094176E-15	 4.655180E-14	 3.090068E-04	-8.549149E-14	 1.425909E-14	-3.139013E-04	 2.750316E-15	-3.163673E-14	-2.613178E-04	-2.228886E-14	 6.606374E-14	-1.881054E-04	-5.923614E-14	 8.135499E-14	-7.686565E-05	 3.776077E-14	 7.506409E-14	 9.486308E-05	 6.023920E-15	 3.262912E-14	 1.830077E-05	 2.874192E-14	-6.513819E-14	-8.250085E-05	 7.668121E-14	-6.594030E-14	-6.796952E-05	 6.477050E-14	-6.779750E-14	-1.920644E-05	 8.205354E-14	-7.533838E-14	 5.941308E-06	 9.665964E-14	-6.082235E-14	 1.322773E-05	 9.081972E-14	-4.107793E-14	 1.179784E-05	 6.095184E-14
0.28868	 4.544575E-01	 1.133972E-13	 1.541114E-13	 3.999582E-01	 1.374181E-13	 1.351288E-13	 2.779500E-01	 1.520722E-13	 9.849007E-14	 1.185851E-01	 8.078615E-14	 4.153511E-14	 3.983731E-02	 1.173711E-13	-1.177074E-14	 1.130939E-02	 1.097200E-13	-9.785651E-14	 2.889374E-03	 1.405978E-13	-9.108833E-14	 4.997840E-04	 8.846532E-14	-1.081787E-13	-2.794485E-04	 1.528962E-13	-8.628470E-14	-2.886603E-04	 1.297383E-13	-2.120358E-14	-1.660046E-04	 8.873067E-14	 2.549258E-14	-6.918418E-05	 8.199800E-14	 6.082484E-14	 7.108446E-05	 2.868284E-14	 7.260691E-14	 2.218822E-05	-9.582267E-15	 2.143169E-14	-6.192651E-05	 3.719237E-14	 3.222857E-14	-6.508423E-05	 6.509223E-14	 1.882612E-14	-2.963315E-05	 5.648349E-14	-1.706398E-14	-3.073600E-06	 6.864500E-14	-3.012503E-14	 9.154498E-06	 6.778060E-14	-1.622256E-14	 1.071695E-05	 3.344906E-14
0.30619	 4.558208E-01	 7.940821E-14	 2.975319E-14	 4.157796E-01	 1.186495E-13	-1.846053E-15	 2.877820E-01	 1.495410E-13	-2.776805E-14	 1.262262E-01	 7.094275E-14	-4.054731E-14	 4.384881E-02	 6.197217E-14	-5.329289E-14	 1.289756E-02	 3.299232E-14	-8.039524E-14	 3.373908E-03	-1.819487E-15	-1.151774E-13	 6.724774E-04	-7.959775E-15	-1.539143E-13	-2.298847E-04	 2.838410E-14	-8.717436E-14	-2.997064E-04	 4.021113E-14	-3.738007E-14	-1.530177E-04	 6.198265E-14	 7.095014E-15	-5.995337E-05	 6.198122E-14	 4.171349E-14	 5.484733E-05	 3.726928E-14	 6.370574E-14	 2.254467E-05	-5.133182E-14	 4.001803E-15	-4.471184E-05	-2.276246E-14	-6.863411E-15	-5.585883E-05	 3.737741E-15	-6.278240E-14	-3.226719E-05	 2.983217E-14	-1.002025E-13	-8.775235E-06	 5.663022E-14	-7.313478E-14	 5.112582E-06	 4.443381E-14	-1.196428E-14	 8.554061E-06	 8.124619E-15
0.32275	 4.567459E-01	 1.379637E-14	-5.164619E-14	 4.288434E-01	 4.733449E-14	-9.613143E-14	 2.961196E-01	 3.522094E-14	-1.667570E-13	 1.326958E-01	-4.334860E-15	-1.053835E-13	 4.733241E-02	-4.955227E-14	-5.562850E-14	 1.435832E-02	-5.968828E-14	-4.181606E-14	 3.843015E-03	-8.958244E-14	-1.617726E-14	 8.250896E-04	-1.056011E-13	-7.098817E-14	-1.786448E-04	-1.295751E-13	-1.134745E-14	-2.997911E-04	-1.547871E-13	 5.903763E-14	-1.446245E-04	-1.046710E-13	 5.260165E-14	-5.194451E-05	-3.080243E-14	 6.966673E-14	 4.223948E-05	-1.387107E-15	 9.829524E-14	 2.022971E-05	-1.367955E-14	 1.361099E-14	-3.111876E-05	-2.469451E-14	-3.454610E-14	-4.360432E-05	-1.672568E-14	-1.108883E-13	-2.897877E-05	 3.026287E-14	-1.553894E-13	-1.067282E-05	 5.861224E-14	-1.495837E-13	 2.204094E-06	 4.174119E-14	-1.150039E-13	 6.174098E-06	 7.016210E-15
