r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.07217	 1.862819E+00	-4.646967E-15	 3.635788E-15	 3.616952E-02	-3.041827E-15	 8.078677E-16	 2.231066E-03	-5.896620E-17	 9.566652E-17	 1.391422E-04	 1.994716E-16	 3.147935E-17	 4.175449E-06	 2.839284E-16	 1.927151E-16	 2.656945E-06	-9.075267E-17	-2.570558E-16	-4.184474E-06	 2.641194E-17	 1.259174E-17	 2.232675E-06	-2.327937E-16	-3.266175E-16	-3.746371E-06	 5.538830E-16	 8.599238E-18	 5.572982E-07	-1.807376E-16	-9.597364E-17	-2.861488E-08	 2.251158E-16	-2.105278E-16	-1.796508E-06	 1.675316E-16	-3.378272E-18	 1.155827E-06	-1.233069E-16	-1.815053E-16	-5.205481E-07	 2.716438E-16	 3.075763E-16	 4.112453E-07	-5.064337E-16	-2.475352E-16	 2.017987E-07	 3.275388E-16	 3.799020E-16	 1.453787E-07	-5.538830E-16	 3.178647E-17	 8.896670E-08	-2.529097E-16	 2.630445E-16	 2.804934E-08	-6.148455E-16	 2.068424E-16	 1.756045E-08	 1.939435E-16
0.12500	 1.855932E+00	-3.062711E-15	 1.548323E-15	 6.216472E-02	-1.385552E-15	 4.502315E-16	 6.652579E-03	 9.677214E-16	 2.687262E-16	 6.914384E-04	 8.551635E-16	 6.228305E-16	 8.972968E-05	-9.505229E-17	 6.567668E-16	 2.994885E-05	 4.652802E-17	 2.358648E-16	-1.783650E-05	 1.300635E-16	 2.492243E-16	-1.408041E-06	 2.679584E-16	 1.484904E-16	-8.220578E-07	 3.639320E-17	 2.103742E-17	 1.419440E-06	-6.845608E-16	-2.846962E-16	-1.480244E-06	 3.425875E-16	-2.105278E-16	-1.993462E-06	 2.231195E-16	-1.074905E-18	 2.757614E-06	 1.156290E-16	-4.594450E-16	-1.501460E-06	-4.053926E-17	 3.677710E-16	-1.959297E-07	-6.862499E-16	 1.159362E-16	-2.433383E-07	 2.094529E-16	 2.900707E-16	-1.577121E-07	-3.264639E-16	 1.618499E-16	 7.964332E-08	-1.689136E-17	 1.263781E-16	 9.191201E-08	-3.292280E-16	 2.641194E-17	 6.015049E-08	-3.843552E-16
0.16137	 1.848969E+00	-1.083811E-15	-3.440770E-15	 7.964010E-02	 3.402073E-15	-1.969225E-15	 1.098207E-02	 1.405054E-15	-6.156133E-16	 1.456712E-03	 1.790023E-15	 1.159362E-15	 2.515091E-04	-6.592237E-16	 1.014557E-15	 8.122113E-05	-1.151684E-17	 2.997449E-16	-1.751463E-05	-3.562541E-17	-3.700743E-17	-1.055789E-05	 1.490279E-15	 1.255028E-15	 9.681021E-06	-1.471084E-15	 6.902424E-16	-6.318716E-07	-1.122508E-16	-1.378949E-16	-9.126052E-06	 1.558612E-16	-4.161417E-16	 2.467218E-06	-2.509135E-16	-1.756701E-16	 2.667111E-06	 5.001378E-16	 5.150329E-16	-1.964075E-06	-4.483888E-16	-3.716099E-17	 8.775649E-07	 2.154416E-16	 2.785539E-16	 3.988357E-07	-2.441569E-16	-4.295012E-16	-4.493201E-07	 4.433214E-16	 4.207484E-16	-4.144783E-07	 2.380146E-17	 1.607750E-16	-1.525221E-07	 1.530971E-16	 4.640517E-16	-4.864700E-08	 2.991306E-16
0.19094	 1.842061E+00	-4.187522E-16	-3.723009E-15	 9.352819E-02	 3.391324E-15	-1.435151E-15	 1.514826E-02	 6.894746E-17	-1.329504E-15	 2.402322E-03	 1.337489E-15	 5.597182E-16	 4.641089E-04	-1.474155E-17	 9.433057E-16	 1.394114E-04	-1.521758E-16	-1.369736E-16	-5.741996E-06	 2.569022E-16	-3.206287E-16	-1.231601E-05	 6.071676E-16	 9.431521E-16	 1.919259E-05	-1.712016E-15	 3.238534E-16	-3.877362E-06	 1.633241E-15	-3.147935E-17	-1.567081E-05	 3.287673E-16	-4.376398E-16	 7.077671E-06	-2.886887E-16	 7.057517E-16	 2.819425E-06	 2.524491E-16	 1.474155E-16	-3.994977E-06	-7.662535E-16	 7.969651E-17	-1.266027E-07	 1.543256E-16	 1.557076E-16	 1.196995E-06	-1.805840E-16	 1.271459E-16	 5.303732E-07	 3.352167E-16	-1.061085E-16	-9.169982E-08	 3.045052E-16	 2.030034E-16	-1.184404E-07	-2.472281E-17	 7.539689E-17	-6.919852E-08	 6.142313E-18
0.21651	 1.835277E+00	-2.065813E-15	 1.505634E-15	 1.052935E-01	-3.189857E-15	 1.670863E-15	 1.912619E-02	-1.295107E-15	 3.992503E-17	 3.449424E-03	 5.804486E-17	 7.960437E-16	 7.344732E-04	-5.144187E-17	 2.025428E-16	 2.125314E-04	-6.234447E-17	-3.777522E-17	 1.336960E-05	 7.837591E-16	 7.197255E-16	-1.193066E-05	-1.673780E-16	 5.082764E-16	 2.401648E-05	-8.780436E-16	-2.364790E-17	-1.175784E-06	 2.087004E-15	-4.270443E-16	-1.884792E-05	 3.349096E-16	-4.494637E-16	 5.724805E-06	 4.709618E-16	 1.618192E-15	 4.246965E-06	 2.165165E-16	-4.422465E-16	-3.153730E-06	-3.553328E-16	-2.704153E-16	-1.566531E-06	-5.649392E-16	-3.507261E-16	 4.219635E-07	 1.500260E-16	 5.406771E-16	 7.348604E-07	 9.167402E-17	 4.029357E-16	 2.194709E-07	-2.228124E-16	 7.555045E-17	 5.802637E-08	 1.199287E-16	-9.044555E-17	 9.180420E-08	 2.687262E-16
0.23936	 1.828683E+00	-4.280885E-15	 7.867688E-15	 1.156374E-01	-1.072448E-14	 3.822054E-15	 2.288756E-02	-2.176375E-15	 1.696814E-15	 4.539401E-03	 1.630784E-16	 1.792941E-15	 1.045113E-03	-1.560147E-16	-2.805501E-16	 3.000737E-04	-1.874941E-16	 1.713705E-16	 3.984993E-05	 1.038512E-15	 1.503331E-15	-7.817251E-06	 4.981416E-16	 1.355916E-16	 2.621538E-05	-6.392612E-16	 1.208500E-16	 2.501114E-06	 1.634162E-15	-5.730778E-16	-1.940515E-05	-2.096064E-16	-4.182915E-16	 3.424716E-06	 4.834000E-16	 9.839985E-16	 5.044277E-06	 2.536775E-16	-8.324369E-16	-1.907939E-06	 1.876477E-16	 2.076102E-16	-2.184554E-06	-4.322653E-16	-1.111759E-16	-2.905175E-07	 3.584039E-16	-7.723958E-17	 5.717301E-07	-3.086512E-17	-1.423481E-16	 2.608536E-07	-3.679245E-16	-1.501795E-16	 7.389117E-08	 1.804304E-16	 9.904479E-17	 1.569801E-07	-5.159543E-17
0.26021	 1.822331E+00	-5.604400E-15	 1.377275E-14	 1.249652E-01	-1.699317E-14	 6.478144E-15	 2.641452E-02	-3.409751E-15	 2.653633E-15	 5.628290E-03	-9.674143E-18	 1.802462E-15	 1.378787E-03	-1.228463E-16	 4.904637E-16	 3.984988E-04	-1.115751E-15	 2.060746E-16	 7.180404E-05	 7.579614E-16	 1.300328E-15	 2.419405E-07	 5.747669E-16	 6.166882E-16	 2.772089E-05	-4.703476E-16	 1.449586E-16	 5.795058E-06	 1.315223E-15	-6.553848E-16	-1.832562E-05	-8.459500E-16	 1.253032E-16	 1.205739E-06	 1.973218E-16	 4.907708E-16	 5.108453E-06	 4.095387E-16	-1.947113E-16	-5.792441E-07	 1.176253E-16	 3.659283E-16	-2.126639E-06	-8.599238E-18	 6.403361E-17	-8.654324E-07	-1.707563E-16	 1.767450E-16	 2.500383E-07	-3.413590E-16	-2.572093E-16	 2.169480E-07	-1.620035E-16	-3.134115E-16	 5.794129E-08	-3.915724E-17	-1.443443E-17	 1.543092E-07	-7.524333E-18
0.27951	 1.816255E+00	-6.714008E-15	 9.171701E-15	 1.335344E-01	-1.335462E-14	 5.555415E-15	 2.970419E-02	-1.718005E-15	 2.760662E-15	 6.685863E-03	 1.633855E-16	 1.579189E-15	 1.720517E-03	-4.281192E-16	 1.106384E-15	 5.038183E-04	-1.619881E-15	 6.458642E-16	 1.076832E-04	 4.447034E-16	 7.690176E-16	 1.167782E-05	 8.370437E-16	 4.678907E-16	 2.938620E-05	-1.999323E-16	 4.852427E-16	 8.407928E-06	 9.195042E-16	-1.779735E-16	-1.625116E-05	-2.725651E-16	 2.728722E-16	-4.710653E-07	 5.558793E-17	 1.124043E-16	 4.606249E-06	 4.764899E-16	 3.287673E-16	 4.399286E-07	 1.151684E-17	 2.635052E-16	-1.669962E-06	-1.609286E-16	-1.996252E-17	-1.121889E-06	 5.236322E-17	-7.985007E-18	-6.439992E-08	-2.037712E-16	 2.034641E-16	 9.673211E-08	-5.746134E-16	-2.598198E-16	 8.020207E-09	 3.931080E-17	-3.703815E-16	 1.234672E-07	 2.936025E-16
0.29756	 1.810469E+00	-4.933198E-15	-4.108900E-15	 1.415156E-01	 9.700247E-16	-7.178828E-16	 3.276618E-02	 3.703047E-15	 4.666622E-16	 7.694878E-03	 2.614475E-15	 6.712012E-16	 2.059548E-03	-3.654676E-16	 4.222840E-16	 6.126291E-04	-8.361223E-16	 6.681301E-16	 1.463492E-04	 6.030216E-16	 6.137706E-16	 2.576381E-05	 1.020852E-15	-1.871870E-16	 3.153498E-05	 3.633178E-16	-1.689136E-16	 1.038062E-05	 7.522798E-16	 3.731455E-16	-1.366428E-05	-7.631824E-17	 1.177788E-16	-1.473665E-06	 2.793217E-16	-2.624303E-16	 3.832219E-06	 5.715422E-16	 5.052052E-16	 1.024701E-06	-1.784342E-16	-2.045390E-16	-1.118701E-06	-1.102545E-16	 4.992165E-16	-1.112401E-06	-8.906353E-17	 5.087371E-16	-2.646971E-07	-1.951720E-16	 1.136328E-16	-2.911942E-08	-4.347222E-16	-6.787256E-17	-6.022329E-08	 1.768986E-16	 4.146061E-18	 7.358187E-08	 2.002394E-16
0.31458	 1.804969E+00	-2.157027E-15	-6.699728E-15	 1.490249E-01	 7.248543E-15	-2.349281E-15	 3.561715E-02	 4.988326E-15	-1.014403E-15	 8.647804E-03	 2.806576E-15	-1.209728E-15	 2.389371E-03	-2.393966E-16	-6.799540E-16	 7.225302E-04	-5.669355E-16	-2.120633E-16	 1.869884E-04	 7.390738E-16	 8.812683E-16	 4.184023E-05	 4.723438E-16	-5.064337E-16	 3.426441E-05	 4.783326E-16	-5.624823E-16	 1.185002E-05	 2.120633E-16	 5.317707E-16	-1.091484E-05	-5.572613E-16	 1.765915E-17	-1.856345E-06	 5.343812E-16	-1.847301E-16	 3.033799E-06	 6.409503E-16	 5.104262E-16	 1.231831E-06	 1.398912E-16	 1.110223E-16	-6.581058E-07	-4.791004E-17	 4.322653E-16	-9.610142E-07	-3.157149E-16	 3.226250E-16	-3.419331E-07	-3.293815E-16	 2.410858E-16	-1.162326E-07	 1.867263E-16	-2.088386E-16	-1.216437E-07	-2.288011E-17	-3.769844E-16	 1.934629E-08	-2.785539E-16
