r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.10206	 0.000000E+00	 8.624007E-14	-1.998798E-14	 5.268759E-02	-1.232773E-15	 5.608732E-16	 1.242880E-01	 1.344662E-15	-1.544397E-14	 1.393511E-02	-7.542585E-15	-2.437978E-15	 1.502014E-03	-1.383343E-14	 1.154552E-14	 7.734882E-04	-1.409604E-14	-8.829049E-15	-3.474969E-04	-1.259162E-14	-1.598568E-14	 3.783545E-04	 1.248911E-14	-7.387344E-15	 5.455331E-05	 2.565957E-14	 7.043826E-15	-5.878303E-05	-3.711134E-14	 2.429488E-14	 3.242969E-05	-1.852915E-14	 1.576812E-14	-8.923256E-05	 1.390821E-14	 2.453145E-15	 9.982156E-05	 1.067263E-14	-2.040586E-14	-7.233554E-05	 4.738882E-15	 3.410375E-14	 2.299432E-05	-3.355662E-14	-2.223314E-14	 1.514299E-05	 5.864203E-14	-9.732164E-15	-2.084128E-05	-2.663185E-14	-3.494138E-14	-3.243330E-06	 1.443727E-14	-2.669312E-14	 3.559916E-06	 4.540459E-14	-5.249395E-15	-2.221770E-06	 7.389542E-14
0.14434	 0.000000E+00	 2.144897E-13	-1.707778E-14	 8.231168E-02	-3.112186E-14	-3.275134E-14	 1.320702E-01	 4.887513E-14	-1.231662E-14	 2.338793E-02	 3.011234E-15	-2.072567E-15	 2.996571E-03	-2.141288E-14	 4.356048E-15	 1.251786E-03	-2.976327E-16	-1.483093E-15	-6.792871E-04	-6.808493E-15	-2.212011E-14	 2.065182E-04	 1.915189E-14	-1.719889E-14	 7.155845E-04	-1.598018E-14	-2.070131E-14	-3.243882E-04	 1.123966E-14	 6.207644E-15	-4.646235E-04	 9.372454E-15	 2.265013E-14	 2.729662E-04	-5.781217E-15	 1.354200E-14	 2.284351E-04	 9.408162E-15	-1.940815E-14	-2.210065E-04	-1.215081E-14	-1.257269E-14	-2.060266E-05	 1.276881E-14	 9.861899E-15	 7.261403E-05	 4.046372E-14	-1.094106E-14	 5.758347E-06	 6.272970E-15	-2.285835E-14	-1.180319E-05	-2.081363E-14	-3.031496E-14	 3.147143E-06	-6.209912E-15	 4.217550E-15	 1.878681E-06	 1.762581E-14
0.17678	 0.000000E+00	 8.322904E-15	 5.473805E-14	 9.988070E-02	-5.255278E-14	 2.174655E-15	 1.399415E-01	 1.836503E-14	-3.082616E-14	 3.053147E-02	 6.894448E-15	-1.154442E-14	 4.862567E-03	-1.664025E-14	 2.120367E-15	 1.547971E-03	-7.478257E-15	-3.058712E-15	-8.221558E-04	 3.085528E-14	-9.209338E-15	-9.034149E-05	 1.894757E-14	-2.905136E-14	 1.141789E-03	-5.865710E-15	-1.327897E-14	-2.468972E-04	 2.785225E-14	 1.879610E-14	-9.412869E-04	-4.690807E-15	 1.325368E-14	 3.641179E-04	-3.112970E-14	 1.626451E-14	 4.499039E-04	-1.807310E-14	-2.299021E-14	-2.327697E-04	-1.762189E-14	 6.484114E-16	-1.425655E-04	 2.783415E-14	 2.296125E-14	 5.104286E-05	 3.218760E-14	-6.652587E-15	 4.175304E-05	 1.929702E-14	-1.568558E-14	-8.166361E-07	-2.813716E-14	-2.075077E-14	 4.339900E-06	-3.166254E-14	-2.198427E-15	 8.399017E-06	 2.865159E-15
0.20412	 0.000000E+00	-3.600052E-13	 1.158769E-13	 1.117759E-01	-2.915063E-14	 9.269857E-14	 1.464317E-01	-3.109544E-14	 1.470203E-14	 3.695938E-02	-1.510251E-14	-1.976901E-15	 6.734286E-03	-8.311759E-15	 8.372746E-15	 1.836807E-03	 1.845554E-14	 3.112544E-14	-8.649856E-04	 3.968724E-14	-2.072106E-14	-4.748266E-04	 3.441717E-14	-3.496424E-14	 1.307906E-03	-3.039771E-14	-2.153060E-14	 3.045904E-05	 2.764671E-14	 2.831043E-15	-1.169280E-03	-2.158167E-14	 7.123057E-16	 1.958965E-04	-3.793675E-14	 1.069246E-14	 5.580885E-04	 1.684351E-14	-2.043226E-14	-7.399627E-05	-2.351646E-14	 1.431642E-14	-1.863113E-04	 2.500729E-14	 2.431912E-14	-2.885111E-05	 1.869203E-14	 4.459728E-15	 3.195640E-05	 9.441881E-15	-2.139502E-14	 4.208485E-06	-1.809756E-14	-1.390812E-14	 1.386691E-06	-1.720128E-14	-4.854288E-15	 1.322450E-05	-5.418097E-15
0.22822	 0.000000E+00	-4.267713E-13	 1.436380E-13	 1.184949E-01	-3.860735E-14	 1.645058E-13	 1.512303E-01	-8.462755E-14	 6.651370E-14	 4.187231E-02	-3.888476E-14	 7.240037E-15	 8.331138E-03	-2.248508E-14	 1.352197E-14	 2.115003E-03	 9.453730E-16	 2.730711E-14	-7.622704E-04	 1.591398E-14	-5.839326E-15	-7.566546E-04	-4.942003E-15	-2.352205E-14	 1.133146E-03	-6.785344E-14	-2.462497E-14	 3.024307E-04	 2.134218E-15	-1.706601E-14	-1.051926E-03	-3.465190E-14	-9.063317E-15	-5.126970E-05	-1.548737E-14	 2.737790E-14	 4.723676E-04	 3.659725E-14	-8.194789E-15	 7.737183E-05	 8.925035E-15	 1.768947E-14	-1.308534E-04	-3.548004E-15	-1.943998E-14	-6.532346E-05	 1.227752E-14	-1.935058E-14	 1.045960E-05	 1.278049E-14	-7.972078E-15	 6.808164E-07	 4.909543E-16	-1.876660E-15	-7.321494E-06	 2.964018E-15	 4.395946E-15	 8.177767E-06	-7.955601E-15
0.25000	 0.000000E+00	-3.578212E-13	 5.635305E-14	 1.207041E-01	 2.489207E-14	 6.346973E-14	 1.543094E-01	-7.338711E-14	 2.229888E-14	 4.517446E-02	-1.839371E-14	 1.590131E-14	 9.449242E-03	-3.540953E-14	 1.838819E-14	 2.272626E-03	-3.261011E-14	-1.645973E-14	-6.305232E-04	 1.973995E-14	 2.560581E-14	-9.017076E-04	-2.377219E-14	-2.346077E-14	 8.690025E-04	-2.186372E-14	-2.219059E-14	 4.454612E-04	-1.676446E-15	-3.221494E-15	-8.454514E-04	-4.524050E-14	 1.358341E-14	-1.955065E-04	 2.598801E-14	 4.592553E-14	 3.459467E-04	-1.043405E-14	-1.831442E-14	 1.432234E-04	 1.746671E-14	-1.623725E-14	-6.969855E-05	-2.731494E-14	-2.122469E-14	-6.728844E-05	 3.644809E-15	-1.716914E-14	-2.309081E-06	 2.414587E-14	-9.875877E-15	-3.438304E-07	 1.544201E-14	 2.790837E-15	-1.112888E-05	 1.037128E-14	 1.456571E-14	 2.008076E-06	-9.429192E-15
0.27003	 0.000000E+00	 4.026302E-13	-5.231911E-14	 1.194059E-01	 8.904047E-14	-5.643415E-14	 1.558841E-01	 7.034588E-14	-8.084718E-15	 4.699313E-02	 2.293916E-14	 8.429392E-15	 1.004442E-02	 1.765404E-14	 3.534848E-15	 2.289310E-03	 1.781175E-14	-3.348837E-14	-5.259709E-04	 6.122156E-14	 8.060867E-15	-9.516582E-04	 5.179964E-14	-2.598302E-14	 6.083954E-04	 2.090108E-14	-6.606114E-16	 4.805458E-04	 2.558374E-14	-6.196810E-15	-6.362243E-04	-1.640348E-14	 1.431269E-14	-2.497449E-04	 2.988059E-16	 1.763352E-14	 2.262878E-04	 1.370058E-14	-3.312499E-15	 1.537802E-04	-2.718337E-15	-1.511098E-14	-1.983662E-05	 6.553705E-15	-9.966351E-15	-5.432283E-05	 1.471539E-14	 5.301813E-15	-9.401528E-06	 5.505922E-15	 3.390347E-15	-1.488222E-06	 9.433655E-15	-4.857873E-15	-1.133576E-05	 2.033129E-14	 1.235286E-14	-1.571578E-06	 1.808001E-15
0.28868	 0.000000E+00	 1.228952E-12	-3.932006E-13	 1.157276E-01	 2.823032E-13	-3.480501E-13	 1.563687E-01	 2.969642E-13	-1.468202E-13	 4.763843E-02	 7.332422E-14	-7.464722E-14	 1.018561E-02	 2.039227E-14	-4.466538E-14	 2.184984E-03	 1.683792E-15	-2.051060E-14	-4.622003E-04	 8.256769E-15	-1.223088E-14	-9.434492E-04	 6.086496E-14	-2.670533E-14	 3.842644E-04	-9.532495E-15	 9.115064E-15	 4.436621E-04	-6.703442E-15	 3.415812E-15	-4.608992E-04	-2.667744E-14	 3.324271E-15	-2.451134E-04	-2.569449E-14	 9.390014E-15	 1.353710E-04	 1.314197E-14	 1.273571E-14	 1.341330E-04	-1.439441E-14	 1.272257E-14	 9.734822E-06	-2.493677E-15	 1.433200E-14	-3.660772E-05	-3.592299E-15	-1.804327E-14	-9.653900E-06	-2.333163E-15	-1.671871E-14	-1.662213E-06	 3.057859E-16	 1.947789E-15	-1.044507E-05	 2.209648E-14	 1.609644E-14	-3.600713E-06	 1.087275E-14
0.30619	 0.000000E+00	 4.170633E-13	-1.942654E-13	 1.106213E-01	-2.736210E-16	-2.197663E-13	 1.561842E-01	 1.195951E-14	-1.637371E-13	 4.745470E-02	-3.331898E-14	-7.377920E-14	 9.990001E-03	-8.166210E-14	-3.654915E-14	 1.996033E-03	-7.286837E-14	-2.273144E-15	-4.353045E-04	-4.983577E-14	 1.341529E-14	-9.039735E-04	-5.084807E-15	-1.373391E-14	 2.029831E-04	-1.927921E-14	 2.599061E-14	 3.665377E-04	-6.222764E-14	 2.066294E-14	-3.284250E-04	-3.853321E-14	 7.641932E-15	-2.105647E-04	-5.757084E-15	 1.321505E-15	 7.529468E-05	-3.567086E-15	 1.546112E-14	 1.037464E-04	-8.367697E-15	-8.344288E-15	 2.195432E-05	-2.251645E-14	-1.147099E-14	-2.137449E-05	-2.290209E-14	-2.193689E-14	-6.072560E-06	-1.078617E-14	-1.476708E-14	-2.690206E-07	-5.804839E-15	 4.957679E-15	-8.607165E-06	-6.813473E-15	 3.573112E-14	-4.316907E-06	-9.083358E-15
0.32275	 0.000000E+00	-3.612001E-13	 1.427816E-13	 1.046701E-01	-1.477472E-13	 9.147575E-14	 1.556008E-01	-1.487773E-13	-3.050030E-14	 4.668511E-02	-3.687649E-14	 1.019147E-14	 9.548811E-03	-5.702671E-14	-1.389158E-14	 1.749829E-03	-1.340808E-14	-1.863351E-14	-4.397424E-04	-2.324779E-15	 1.799546E-14	-8.524707E-04	-3.007003E-15	 8.595321E-15	 6.072834E-05	-2.486220E-14	 3.493238E-15	 2.718866E-04	-4.377072E-14	 3.501874E-14	-2.354961E-04	-2.494580E-14	-2.008893E-14	-1.655903E-04	 8.120312E-16	-2.458672E-14	 4.004056E-05	 3.199681E-14	 1.708260E-14	 7.354501E-05	 7.938580E-15	 2.724720E-15	 2.307398E-05	-1.541476E-14	-1.058887E-14	-1.082041E-05	-2.064949E-14	-1.389793E-14	-1.488244E-06	-2.794772E-14	 1.819670E-15	 1.977974E-06	-4.452652E-15	 1.312343E-14	-6.196166E-06	 5.036133E-15	 1.565061E-15	-3.954208E-06	-1.302477E-15
