r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.10206	 3.615520E-01	-6.763665E-15	-1.394860E-14	 1.030595E-01	 5.643576E-15	 1.823712E-14	 1.365252E-01	-3.686054E-14	 5.561845E-15	 1.993600E-02	-3.162909E-14	 1.169055E-15	 2.727059E-03	-3.295679E-14	 7.695992E-15	 9.072417E-04	-2.899010E-14	 2.238904E-14	-2.315987E-04	 1.490419E-14	 2.002187E-14	 1.151150E-04	-3.000965E-14	 6.140128E-14	 2.482246E-04	-2.184329E-14	 2.868391E-14	-3.148807E-04	 2.783765E-14	 2.517035E-14	-6.657591E-05	-1.579572E-15	 3.726771E-15	 5.799545E-05	 3.012401E-14	 1.165821E-14	-3.696808E-05	-2.648951E-14	-1.114661E-14	-2.962222E-05	-8.500078E-15	 9.185618E-15	-2.130925E-05	-1.718840E-14	-1.102395E-14	 3.043225E-05	 7.540764E-15	-2.715733E-14	 8.314753E-07	 4.990731E-14	 9.879430E-15	 5.477967E-06	-2.062652E-14	 1.092573E-14	 9.078974E-06	 2.625856E-14	 2.216525E-14	 1.779925E-06	-2.495063E-14
0.14434	 3.843589E-01	 1.660344E-15	-2.248524E-14	 1.519326E-01	 4.901028E-15	-9.998341E-16	 1.550435E-01	-8.099714E-15	 2.155775E-14	 3.288720E-02	-2.639509E-14	 1.778272E-14	 5.405859E-03	-3.998077E-14	-8.616014E-15	 1.460012E-03	-1.825444E-14	 2.343338E-14	-1.777686E-04	 5.608392E-15	 5.172998E-15	-1.982554E-04	-1.559717E-14	 5.874491E-14	 5.037581E-04	-4.617670E-14	-3.698421E-15	-4.257350E-04	 6.304790E-14	 1.893362E-14	-3.926640E-04	 1.239828E-14	 8.955550E-15	 3.065967E-04	 2.552824E-14	 2.525435E-14	 6.568538E-05	-1.093696E-15	 8.047716E-15	-1.038695E-04	-1.438146E-14	-2.699548E-14	-4.226325E-05	 1.493467E-14	-4.426254E-14	 4.584656E-05	 8.531480E-16	-2.290751E-14	-5.865283E-07	 1.047351E-14	-6.287924E-15	-1.691370E-05	-2.725774E-14	 3.405836E-15	-2.854962E-06	-2.557310E-14	 1.416899E-14	-8.715575E-07	-3.308918E-14
0.17678	 3.908950E-01	 2.540038E-16	-2.532380E-14	 1.885073E-01	-9.206847E-15	-2.113088E-14	 1.681849E-01	 1.176525E-14	 7.887171E-15	 4.432139E-02	-6.394627E-15	 2.234631E-14	 8.551103E-03	-1.925556E-14	-2.489539E-14	 2.008244E-03	-1.282189E-14	-1.099144E-14	 1.718230E-04	 9.972333E-15	 8.302065E-15	-4.079863E-04	-2.180602E-14	 2.516590E-14	 2.717054E-04	-4.201918E-15	-2.661387E-14	-2.326187E-04	 4.267049E-14	 2.330612E-14	-4.572852E-04	-2.070382E-15	 2.506924E-14	 2.314519E-04	 1.330022E-14	 5.443534E-14	 2.043304E-04	-3.801650E-15	-1.322747E-14	-1.092739E-04	 4.244236E-14	-1.545427E-14	-1.023097E-04	 7.814097E-15	-6.445799E-14	 4.146915E-05	 4.138485E-14	-2.737974E-14	 2.353224E-05	-2.872740E-15	-1.439370E-14	-1.248269E-05	-2.934972E-14	-4.285050E-15	-1.181651E-05	-1.537310E-14	-2.618180E-15	-9.264038E-06	-4.049262E-15
0.20412	 3.950636E-01	-5.300048E-16	-6.001884E-15	 2.181986E-01	-2.095156E-14	-4.989036E-15	 1.805653E-01	 3.822649E-15	-7.023927E-16	 5.445870E-02	 3.827736E-15	 1.474942E-14	 1.199950E-02	 7.908650E-15	-2.812127E-14	 2.580041E-03	 4.991973E-16	-2.104836E-14	 4.800181E-04	 2.241864E-14	-7.398089E-15	-3.601670E-04	-6.644312E-15	-4.815938E-15	-8.010742E-05	 4.432324E-14	-3.379929E-14	-1.247196E-04	 3.564133E-14	 3.381892E-14	-3.291412E-04	-1.310040E-16	 5.190199E-14	 4.878740E-05	 4.527979E-15	 5.479404E-14	 2.084589E-04	-1.353052E-14	-4.870532E-14	-6.081328E-05	 4.910364E-14	-7.427054E-15	-1.259531E-04	 2.262951E-14	-4.890663E-15	 1.331087E-05	 3.433284E-14	-2.029297E-14	 4.098354E-05	 1.310819E-14	-1.940940E-14	 1.251562E-05	-1.772393E-14	-3.655674E-15	-9.618998E-07	-8.698839E-15	 8.139966E-15	-6.242828E-06	 1.384938E-15
0.22822	 3.983765E-01	 4.520608E-15	 2.165820E-14	 2.429268E-01	-2.150522E-14	 3.805679E-14	 1.920182E-01	-1.332970E-14	 2.684033E-14	 6.368455E-02	-8.856601E-15	 1.718062E-14	 1.552473E-02	 8.134322E-15	-1.144822E-14	 3.264655E-03	 1.184866E-14	 7.366073E-15	 6.608140E-04	 2.096348E-14	-3.319438E-14	-2.585886E-04	 1.864382E-14	-1.621538E-14	-2.534601E-04	 3.469933E-14	-4.299843E-14	-1.377866E-04	 3.512524E-14	 1.197179E-14	-2.536281E-04	 3.240533E-14	 3.838682E-14	-3.083761E-05	 9.137631E-15	 1.266426E-14	 1.780889E-04	 2.965317E-14	-3.971665E-14	-1.891154E-05	 1.057564E-14	-2.515511E-14	-1.216838E-04	 6.026856E-14	 1.147438E-14	-2.791631E-05	 1.569664E-14	-5.153477E-15	 2.576001E-05	 4.949437E-15	-6.449486E-15	 2.088616E-05	 3.088911E-15	 1.022494E-14	 1.045853E-05	-4.196409E-15	 2.059765E-14	 4.043888E-06	-1.878803E-14
0.25000	 4.011230E-01	 8.693273E-15	 4.101140E-14	 2.634894E-01	-1.567630E-14	 6.822468E-14	 2.022646E-01	-2.908301E-14	 5.317498E-14	 7.186596E-02	-2.390271E-14	 2.663474E-14	 1.890309E-02	-9.952908E-15	 1.045665E-14	 4.045472E-03	 2.809782E-15	 1.768777E-14	 8.019454E-04	 1.803260E-14	-3.016568E-14	-1.592999E-04	 5.769801E-15	-1.620503E-14	-3.424567E-04	 1.910611E-14	-4.472840E-14	-1.846588E-04	 3.904611E-15	 3.171218E-15	-1.925178E-04	 2.103159E-14	 1.137528E-14	-6.204943E-05	 3.560952E-14	-1.024780E-14	 1.320290E-04	 3.858298E-14	-1.956112E-14	 7.848594E-06	 1.136293E-14	-3.663118E-14	-9.784879E-05	 4.588334E-14	-1.621279E-14	-5.110320E-05	 1.003976E-14	-2.444032E-14	 3.025471E-06	 7.946847E-15	-1.131427E-14	 1.528626E-05	 1.421469E-14	 1.309297E-14	 1.279560E-05	 4.155428E-15	 1.226176E-14	 9.085896E-06	-3.818081E-15
0.27003	 4.033749E-01	 1.199461E-14	 4.839415E-14	 2.804200E-01	-3.687461E-15	 6.878062E-14	 2.111580E-01	-2.352172E-14	 5.361913E-14	 7.891722E-02	-1.633364E-14	 2.870356E-14	 2.196838E-02	-3.881327E-15	 1.498582E-14	 4.850348E-03	 1.632143E-14	-3.406066E-15	 9.312741E-04	 4.343009E-14	-1.546116E-14	-7.394376E-05	 4.512220E-15	-1.888166E-14	-3.794214E-04	 3.738952E-14	-3.234277E-14	-2.356255E-04	-4.381005E-15	 1.411304E-14	-1.546184E-04	-3.368406E-15	 1.056862E-14	-6.441002E-05	 4.445015E-14	 5.026734E-15	 9.748333E-05	 1.612708E-14	 8.997471E-15	 1.879379E-05	 8.551712E-15	-3.776071E-14	-7.557470E-05	 2.232616E-14	-1.756548E-14	-5.842678E-05	 1.347516E-14	-1.893775E-14	-1.355710E-05	 1.816959E-14	-2.373854E-14	 7.068806E-06	 2.861358E-14	-1.272488E-14	 1.115736E-05	 2.943738E-14	-4.249482E-15	 1.003107E-05	 1.469978E-14
0.28868	 4.051723E-01	 1.241956E-14	 2.936582E-14	 2.942107E-01	 1.606637E-14	 3.169929E-14	 2.186982E-01	 1.498137E-14	 2.795998E-14	 8.484765E-02	 7.564220E-15	 1.338542E-14	 2.463868E-02	 2.340133E-14	 2.552899E-15	 5.624723E-03	 4.537411E-14	-2.519191E-14	 1.054922E-03	 6.299596E-14	-1.984349E-14	-1.019673E-05	 2.496570E-14	-3.171643E-14	-3.873254E-04	 4.391443E-14	-2.047100E-14	-2.754184E-04	 1.237707E-14	 1.430101E-14	-1.347971E-04	 3.363262E-15	 1.021284E-14	-5.698757E-05	 2.643636E-14	 1.515280E-14	 7.467288E-05	 1.798448E-14	 3.052405E-14	 2.273289E-05	-1.170408E-14	-1.016766E-14	-5.643941E-05	 1.771399E-14	 1.134120E-15	-5.634466E-05	 2.376735E-14	-7.008053E-15	-2.306393E-05	 2.590593E-14	-2.059667E-14	-3.624538E-07	 4.563009E-14	-1.888066E-14	 8.162149E-06	 4.919559E-14	-1.299698E-14	 9.256171E-06	 1.894293E-14
0.30619	 4.065631E-01	 5.847367E-15	-2.870571E-15	 3.053449E-01	 2.184882E-14	-1.944775E-14	 2.249956E-01	 3.409225E-14	-1.919910E-14	 8.975017E-02	 1.329891E-14	-1.593412E-14	 2.690185E-02	 2.398976E-14	-1.242417E-14	 6.339034E-03	 3.781684E-14	-2.712503E-14	 1.174411E-03	 3.229983E-14	-2.079111E-14	 3.043086E-05	 5.472225E-15	-4.025868E-14	-3.835394E-04	 1.002422E-14	-8.577241E-15	-3.017646E-04	-1.110745E-14	 1.095961E-14	-1.254382E-04	 6.621298E-15	 1.158118E-14	-4.831054E-05	 1.640769E-14	 2.127956E-14	 5.874258E-05	 1.604842E-14	 3.265818E-14	 2.292259E-05	-2.318652E-14	 1.029110E-14	-4.063513E-05	-6.609493E-15	 1.104457E-14	-4.853338E-05	 6.881713E-15	-1.471725E-14	-2.588050E-05	 2.101813E-14	-2.824569E-14	-5.303760E-06	 2.971302E-14	-2.015320E-14	 5.000132E-06	 1.755673E-14	-7.549440E-15	 7.554614E-06	-3.309862E-15
0.32275	 4.076011E-01	 1.033271E-15	-1.306000E-14	 3.142658E-01	 1.417625E-14	-3.751988E-14	 2.302075E-01	 2.147819E-14	-5.579422E-14	 9.375468E-02	 7.227410E-15	-3.486670E-14	 2.878435E-02	 6.890504E-15	-2.367714E-14	 6.980285E-03	 1.825278E-14	-2.523003E-14	 1.289018E-03	-4.782290E-15	-6.666156E-15	 5.001263E-05	-3.086460E-14	-3.181858E-14	-3.792729E-04	-2.715534E-14	-1.933811E-15	-3.184305E-04	-4.720488E-14	 1.953215E-14	-1.215929E-04	-6.292972E-15	 1.069501E-14	-4.096876E-05	 8.131078E-16	 2.704284E-14	 4.623032E-05	 5.782642E-15	 4.790132E-14	 2.044029E-05	-2.425661E-14	 2.221030E-14	-2.829082E-05	-3.838784E-14	 1.120918E-14	-3.795211E-05	-2.928708E-14	-1.362772E-14	-2.353250E-05	-1.067284E-14	-2.668434E-14	-7.212169E-06	-1.872618E-15	-2.638617E-14	 2.587851E-06	-1.016785E-14	-1.743340E-14	 5.601638E-06	-1.830937E-14
