r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.10206	 4.235642E-01	 1.368630E-14	 4.680223E-14	-2.808873E-02	-5.699510E-15	 2.168265E-14	-1.480725E-01	-5.609657E-14	 2.196714E-14	-1.976410E-02	-1.280887E-14	 9.514404E-15	-2.370738E-03	 2.048550E-14	-1.159421E-14	-8.197271E-04	 2.602210E-15	 8.539638E-15	 3.445191E-04	 1.022860E-14	 2.067904E-14	-2.895486E-04	 8.605361E-15	 5.839900E-15	-1.710137E-04	-1.321039E-15	 9.229382E-15	 2.077332E-04	-9.831674E-15	-1.103653E-14	-1.215685E-07	-6.330229E-16	-1.451473E-14	-2.855712E-05	-6.301053E-16	-4.560859E-16	 3.316944E-05	-5.736210E-15	 1.275774E-14	 1.468580E-05	-3.897988E-15	-1.025056E-14	-3.886470E-05	 2.022894E-15	-9.809888E-15	-2.145919E-05	-5.152114E-15	 1.815278E-14	 5.734942E-06	-1.158624E-14	 2.327188E-15	 3.585587E-06	 2.050160E-14	-1.083965E-15	-1.428550E-06	 5.721641E-15	-1.919166E-15	 2.444948E-07	-3.832688E-15
0.14434	 4.145572E-01	 1.100416E-14	-2.807294E-14	-3.561609E-02	 3.491166E-14	 6.450559E-14	-1.482893E-01	-9.170669E-14	 1.646802E-14	-3.248474E-02	-9.543215E-15	 1.078625E-14	-4.999441E-03	 2.853874E-14	-6.070774E-15	-1.471106E-03	-2.147402E-14	-2.590421E-14	 7.798061E-04	-2.328933E-14	 1.674993E-14	 1.736625E-04	-1.462892E-14	 4.195699E-15	-1.160761E-03	 8.566188E-14	 2.453654E-14	 3.729134E-04	-5.080303E-14	 2.859907E-14	 7.041413E-04	-2.789585E-14	 1.210684E-14	-4.459527E-04	 1.392435E-14	-1.282375E-14	-1.931603E-04	 1.024179E-14	-2.227869E-14	 1.775833E-04	 2.766607E-14	 3.863269E-14	 7.965686E-05	-4.107645E-14	-3.091144E-14	-4.340276E-05	 2.627614E-14	-6.988282E-15	-3.009099E-05	-1.755114E-14	 3.972483E-15	 1.464544E-06	-4.346646E-16	 1.657576E-14	-8.174186E-07	 2.618871E-14	-4.348124E-15	-3.400734E-06	 2.765548E-14
0.17678	 4.222590E-01	-2.041561E-14	-1.059101E-13	-4.240840E-02	 8.295800E-14	-4.988660E-14	-1.514397E-01	 3.618436E-14	-2.134834E-14	-4.240456E-02	 4.755770E-14	 1.250959E-15	-8.076211E-03	 8.426716E-15	 1.530102E-14	-1.934301E-03	-1.442117E-14	-2.874236E-14	 3.717082E-04	-5.146893E-14	-2.678764E-14	 8.588463E-04	 4.481911E-15	 2.394771E-14	-9.736881E-04	 2.037568E-14	 6.925323E-15	-3.331266E-04	-2.014531E-14	 1.842598E-15	 8.167662E-04	 1.144046E-14	 3.061054E-14	 6.989681E-06	 2.286052E-14	-4.259080E-15	-3.782191E-04	-2.413891E-15	-8.818691E-15	-8.025900E-05	 1.192674E-14	-3.168209E-14	 1.439383E-04	 2.237069E-15	 4.446699E-14	 7.067088E-05	-3.683620E-14	-8.524609E-15	-1.255692E-05	 1.239868E-14	-9.779176E-15	-8.294440E-06	 1.036362E-14	-2.233115E-14	-2.945281E-07	 5.752545E-15	 1.640571E-14	-6.159438E-06	 3.683507E-15
0.20412	 4.306659E-01	 4.458052E-14	 4.424914E-14	-4.796308E-02	 3.699515E-15	-1.330487E-13	-1.546953E-01	 7.833837E-14	-9.234007E-14	-4.965987E-02	 7.518909E-14	-4.262611E-14	-1.087592E-02	 7.094448E-15	 2.540080E-14	-2.493319E-03	 1.216882E-14	 8.647052E-15	-2.807757E-04	-2.335914E-14	-5.308991E-14	 1.004222E-03	 3.284679E-14	 1.005639E-14	-1.170816E-04	-3.838709E-14	 3.012108E-14	-7.094861E-04	-8.066776E-16	 9.686120E-15	 1.925937E-04	 5.765434E-14	-1.571674E-14	 4.428314E-04	-1.229881E-14	-3.297598E-14	-6.334697E-05	-7.689005E-15	 4.892665E-14	-2.496995E-04	-4.047201E-14	-1.241811E-14	-1.484433E-05	 4.964849E-14	-8.055278E-15	 6.976118E-05	 2.729529E-15	 6.612814E-15	 1.984141E-05	-3.305207E-14	 1.531010E-15	 1.520013E-06	-6.975306E-15	 8.012109E-15	 8.592108E-06	-1.019397E-14	-2.365789E-15	 1.947607E-06	-1.003685E-14
0.22822	 4.371674E-01	 7.352943E-14	-2.654999E-13	-5.379019E-02	 3.188782E-13	-2.302057E-13	-1.567630E-01	 2.189637E-13	-1.049339E-13	-5.429311E-02	 3.810395E-14	-6.831169E-14	-1.289867E-02	 1.047951E-14	-5.068905E-15	-2.778428E-03	 5.580435E-14	 2.891283E-15	-7.247974E-04	 3.342842E-14	-5.751671E-14	 7.924485E-04	-2.522206E-15	-1.589318E-14	 4.292115E-04	 1.207675E-15	 3.082347E-15	-6.222403E-04	-3.048526E-15	 1.233332E-14	-2.045252E-04	 2.712870E-14	-3.143906E-14	 4.347393E-04	 4.219404E-15	-2.232266E-14	 1.336735E-04	 1.156928E-14	 1.653800E-14	-1.906185E-04	-3.188066E-14	 3.561033E-14	-7.978598E-05	-1.170537E-14	 5.289702E-15	 3.021057E-05	 3.493431E-14	-1.107021E-14	 1.894707E-05	 2.058500E-14	-1.969183E-14	 3.125869E-07	-2.520632E-14	-6.625444E-15	 7.336426E-06	-3.327840E-14	-8.367903E-15	 6.681534E-06	 1.401564E-14
0.25000	 4.411121E-01	 2.025980E-14	 1.321118E-13	-6.029648E-02	-6.235449E-14	-6.381775E-14	-1.575319E-01	 6.063111E-14	-4.406391E-14	-5.634967E-02	-3.736822E-14	-2.351565E-15	-1.396804E-02	-2.021769E-14	-1.882603E-14	-2.799369E-03	 4.047064E-14	 2.213883E-14	-9.251996E-04	 1.235081E-14	 1.326323E-14	 4.657515E-04	-4.963490E-14	-2.511770E-14	 7.183539E-04	-3.116312E-14	-1.568132E-15	-3.603433E-04	 4.259922E-14	 3.288174E-14	-4.279574E-04	-2.765741E-14	-1.173999E-14	 2.815594E-04	-9.921927E-15	 2.102988E-14	 2.395689E-04	 1.883377E-14	-3.907918E-14	-9.082968E-05	 1.924001E-14	 5.111844E-15	-1.045741E-04	-3.033871E-14	 1.758070E-14	-3.614089E-06	-2.629543E-15	 1.503070E-14	 1.902000E-05	 1.911862E-14	 4.855229E-15	 2.093230E-06	 9.573946E-16	-2.060873E-14	 1.959781E-06	 9.155079E-15	-1.728677E-14	 5.196533E-06	-1.537444E-14
0.27003	 4.426897E-01	 4.371052E-14	 1.330319E-13	-6.729081E-02	-4.551699E-14	 1.205804E-13	-1.573151E-01	-1.328614E-13	-2.647675E-14	-5.628041E-02	-4.096988E-14	 1.031809E-14	-1.411658E-02	-1.494075E-14	-1.663876E-15	-2.581494E-03	 6.995960E-15	-1.247329E-14	-9.287774E-04	-5.171482E-15	 6.047145E-14	 1.428127E-04	-8.588364E-14	 3.142920E-14	 8.100487E-04	-6.157688E-14	-3.507424E-14	-6.950234E-05	 5.730415E-14	 2.459881E-15	-4.906080E-04	-3.711358E-14	 5.464618E-14	 1.024247E-04	-4.254440E-14	 5.440479E-14	 2.465061E-04	-2.603348E-14	-4.017190E-14	 1.026679E-06	 2.860636E-14	-1.115561E-14	-8.454035E-05	 3.763712E-14	-2.886302E-14	-2.654197E-05	 1.226637E-14	 5.151193E-15	 8.742020E-06	-1.829353E-15	-3.109738E-15	 2.611696E-06	 1.030603E-14	 2.620906E-15	 2.165662E-07	-1.626594E-14	-3.911655E-15	 3.713008E-06	-1.513681E-14
0.28868	 4.424943E-01	-7.962405E-14	 4.682247E-13	-7.428711E-02	-5.105335E-13	 6.206986E-13	-1.565219E-01	-5.340869E-13	 2.419629E-13	-5.473905E-02	-2.127397E-13	 8.546314E-14	-1.357781E-02	-1.189758E-14	 3.803524E-14	-2.213924E-03	-2.323666E-14	-2.284103E-14	-8.060137E-04	-2.359374E-14	 1.141645E-15	-1.124619E-04	-2.909884E-14	 1.901925E-14	 7.775996E-04	-2.813459E-14	 3.436029E-15	 1.683937E-04	 4.897114E-14	-5.814077E-14	-4.495531E-04	 6.577676E-14	 2.818730E-14	-3.524922E-05	-1.762915E-14	 5.355354E-14	 1.982257E-04	-5.618890E-14	-2.804486E-14	 5.615888E-05	-5.308091E-15	 1.597234E-14	-4.900889E-05	-4.048648E-15	-1.542114E-14	-3.168118E-05	 4.352733E-14	-1.072062E-14	-9.011954E-07	 3.089892E-14	 2.737160E-14	 1.771757E-07	-1.179474E-14	 1.428541E-14	-1.705498E-06	-3.141613E-14	-5.750606E-15	 1.983483E-06	-1.032360E-14
0.30619	 4.411380E-01	-1.275004E-13	-1.426955E-15	-8.084054E-02	-2.062398E-13	 1.848360E-13	-1.554847E-01	-1.577302E-13	 1.183534E-13	-5.231870E-02	-2.654437E-14	 9.917388E-14	-1.262111E-02	 5.114646E-15	 6.862693E-14	-1.793173E-03	-1.540239E-14	 6.293147E-14	-6.256104E-04	-4.159964E-14	-2.846010E-14	-2.819495E-04	-1.065419E-14	-2.404642E-14	 6.865994E-04	-6.620741E-15	-1.866010E-14	 3.303714E-04	 5.921665E-14	-3.132203E-14	-3.620644E-04	 6.382838E-14	 1.135581E-14	-1.173607E-04	 3.319423E-14	 3.192146E-14	 1.351147E-04	 1.541106E-15	 1.543686E-14	 7.779278E-05	-4.338062E-14	-4.167636E-14	-1.718808E-05	-1.910981E-14	-1.019635E-14	-2.647586E-05	 1.458415E-16	 6.045303E-15	-6.091922E-06	 1.999411E-14	-1.997647E-14	-2.353119E-06	-1.615989E-14	 7.873677E-16	-3.551245E-06	 2.200935E-14	 3.681178E-14	-6.287992E-09	 5.063396E-15
0.32275	 4.390554E-01	 1.211571E-16	-3.938275E-13	-8.674014E-02	 3.778888E-13	-2.789076E-13	-1.544192E-01	 2.640300E-13	-1.485002E-13	-4.940118E-02	 1.118368E-13	-2.998508E-14	-1.142870E-02	 1.503765E-14	 5.785855E-14	-1.373112E-03	-7.038655E-14	 3.553512E-14	-4.300222E-04	-5.675766E-15	 3.072250E-14	-3.709041E-04	 4.487472E-14	-4.715358E-15	 5.816800E-04	-4.817005E-14	-4.231255E-14	 4.245262E-04	 5.467292E-15	 3.344048E-15	-2.658406E-04	-3.992494E-14	 9.503309E-17	-1.544077E-04	 3.987843E-14	 1.583310E-14	 7.926778E-05	 1.086109E-14	 3.495700E-14	 7.887129E-05	 1.582600E-14	-1.396683E-14	 4.455091E-06	-3.686367E-15	-1.968467E-14	-1.843371E-05	-3.578122E-14	-2.477665E-14	-7.717359E-06	 2.373140E-15	-4.209480E-15	-3.728765E-06	 5.222991E-14	-2.678425E-14	-4.664408E-06	 3.410212E-14	-2.705270E-14	-1.737003E-06	 3.658745E-15
