r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.10206	 3.822151E-01	 2.271734E-15	 4.619393E-14	-4.175762E-02	-5.950995E-14	 1.184578E-14	-1.335332E-01	-2.540125E-14	 7.363251E-15	-1.428964E-02	 1.163321E-14	 6.759308E-15	-1.410473E-03	 1.703114E-14	-7.038975E-15	-6.449038E-04	 2.528203E-14	-2.917752E-15	 3.480999E-04	-1.416872E-14	 4.011698E-16	-2.623711E-04	 3.421245E-14	-3.091251E-14	-1.507142E-04	-1.668076E-14	-8.379497E-15	 1.901533E-04	-2.313208E-14	-6.923385E-15	-4.822110E-06	 2.997441E-14	 7.383060E-16	-2.546009E-05	-2.227264E-14	-1.305205E-14	 2.954616E-05	-4.499071E-15	 1.671592E-15	 1.368131E-05	 2.603648E-14	-2.464140E-14	-3.486810E-05	 2.926572E-14	 1.986894E-14	-1.861599E-05	-2.408464E-14	 1.575812E-14	 5.571788E-06	-1.913739E-14	-1.606846E-14	 3.239756E-06	 2.858154E-14	-4.310522E-15	-1.410022E-06	 3.100428E-15	 1.278369E-17	 9.912409E-08	-8.746845E-15
0.14434	 3.786518E-01	-4.700328E-15	 2.127617E-14	-5.557861E-02	-1.681694E-14	 6.345614E-14	-1.351168E-01	-6.787346E-14	-2.103988E-14	-2.437513E-02	 1.661058E-14	-5.787095E-15	-2.927123E-03	 3.095207E-14	 2.496591E-14	-1.063058E-03	-1.774341E-15	-1.223128E-14	 7.962404E-04	-3.796283E-14	-6.019985E-15	 1.830525E-04	 3.357298E-14	-5.242270E-14	-1.079006E-03	 7.636371E-14	 4.716734E-14	 3.527652E-04	-8.216746E-14	 3.530039E-14	 6.491184E-04	-6.202834E-15	 1.667312E-15	-4.232510E-04	-1.726917E-14	-4.461793E-14	-1.707301E-04	 3.512347E-15	-4.009264E-14	 1.672111E-04	 5.159712E-14	 3.918270E-14	 6.850140E-05	 3.026932E-15	 1.597869E-14	-4.189722E-05	-5.405485E-15	 2.249181E-15	-2.610358E-05	-4.149201E-14	-4.675970E-15	 2.842358E-06	-1.350808E-14	 8.892380E-15	-1.129821E-06	 2.291205E-14	-1.346326E-14	-2.624554E-06	 3.335894E-14
0.17678	 3.903005E-01	-6.908317E-15	-4.131082E-14	-6.786979E-02	 6.956192E-14	-9.377085E-15	-1.394293E-01	 3.977147E-15	-4.553851E-14	-3.238703E-02	 5.143841E-15	-3.087925E-14	-4.863679E-03	 2.838439E-14	 6.274142E-14	-1.201745E-03	 1.121170E-14	 1.044203E-14	 4.748852E-04	-2.922044E-14	-5.143459E-14	 8.437286E-04	 3.165466E-14	-2.850688E-14	-9.266909E-04	 1.675932E-14	 7.377975E-14	-3.041400E-04	-6.747586E-14	 2.610007E-14	 7.763414E-04	-8.551539E-15	-2.413651E-14	-1.181733E-05	-4.079513E-15	-5.898282E-14	-3.504854E-04	 2.466595E-14	 2.637106E-15	-6.301656E-05	 1.656622E-14	 7.459301E-15	 1.341099E-04	 2.596866E-14	 6.482823E-14	 5.932357E-05	-4.852675E-14	-1.986115E-14	-1.460071E-05	-1.920350E-14	-1.141641E-14	-7.252478E-06	 2.464872E-15	-2.305982E-14	-1.930351E-08	 1.940157E-14	 6.942790E-15	-4.692853E-06	 1.855334E-14
0.20412	 4.027040E-01	 3.707331E-14	 4.907040E-14	-7.845940E-02	 2.466461E-14	-1.111895E-13	-1.439424E-01	 6.881755E-14	-7.154289E-14	-3.825547E-02	 4.558863E-15	-4.078642E-14	-6.629137E-03	 1.899126E-14	 4.619484E-14	-1.376181E-03	 2.952301E-14	 1.065113E-14	-4.659116E-05	-2.610068E-14	-6.033411E-14	 1.002404E-03	 2.662002E-14	-3.010476E-14	-1.280186E-04	-5.926090E-14	 1.067364E-13	-6.704811E-04	-4.844530E-14	 1.367684E-14	 2.011197E-04	 2.630689E-14	-7.168733E-14	 4.076526E-04	 1.322402E-14	-7.077570E-14	-7.104179E-05	 3.999730E-14	 1.115968E-13	-2.294984E-04	-2.883703E-14	 1.965335E-14	-4.851287E-06	 8.314868E-15	-4.290022E-14	 6.533582E-05	-1.508243E-14	-8.465508E-15	 1.507283E-05	-3.606219E-14	 1.645909E-14	-3.059698E-07	 1.623874E-14	 1.686687E-14	 7.370750E-06	 4.746818E-15	-4.849106E-15	 2.393230E-06	-1.096004E-14
0.22822	 4.134540E-01	 7.611934E-14	-2.451473E-13	-8.885717E-02	 3.151907E-13	-2.567254E-13	-1.473781E-01	 1.908262E-13	-9.659773E-14	-4.195833E-02	 1.568701E-14	-2.683026E-14	-7.832017E-03	 8.797020E-15	 1.902332E-14	-1.319382E-03	 2.700942E-14	-3.547184E-14	-3.720728E-04	-1.395825E-14	-1.937069E-14	 8.309386E-04	-1.104014E-14	-2.023752E-14	 3.961149E-04	-2.976494E-14	 5.724513E-14	-6.043397E-04	-2.049066E-14	 8.546126E-15	-1.756773E-04	 2.318143E-14	-4.929490E-14	 4.148591E-04	 4.134773E-14	-2.705664E-14	 1.116669E-04	 6.107589E-15	 6.032713E-14	-1.837229E-04	-1.557249E-15	 2.167680E-14	-6.675021E-05	-6.133347E-14	-4.466657E-14	 3.237751E-05	 1.460429E-14	-8.569428E-15	 1.659747E-05	 4.029839E-14	 1.360626E-14	-1.142446E-06	-1.522921E-14	 1.210746E-14	 5.601472E-06	-4.511936E-14	-8.024202E-15	 6.885014E-06	 4.710501E-15
0.25000	 4.218744E-01	 2.992105E-14	 1.293555E-13	-9.950224E-02	-7.423231E-14	-1.085184E-13	-1.495602E-01	 4.771642E-14	-4.117762E-14	-4.346099E-02	-2.140408E-14	 6.403361E-17	-8.333837E-03	 2.536341E-14	 8.676785E-15	-1.082063E-03	 7.204683E-15	-3.606436E-14	-4.838640E-04	-9.346028E-15	 9.745182E-15	 5.423568E-04	 3.392841E-15	-2.544877E-14	 6.848315E-04	-3.342428E-14	 5.571999E-14	-3.649593E-04	 2.382056E-14	 1.746615E-14	-3.976255E-04	 2.485136E-14	-2.629585E-14	 2.799429E-04	-1.289318E-14	 1.252264E-15	 2.169552E-04	-7.880568E-15	-2.748829E-14	-9.554620E-05	 2.367672E-14	 3.385432E-15	-9.476776E-05	-5.375439E-14	 8.331836E-15	 1.914143E-06	 2.997393E-14	 1.793469E-14	 1.889446E-05	 3.762026E-14	 2.813586E-14	 1.128598E-06	-2.511394E-14	-1.099436E-15	 2.071355E-07	-1.683451E-14	-1.781136E-14	 5.616029E-06	-1.614154E-14
0.27003	 4.280482E-01	 4.163684E-14	 8.033757E-14	-1.102746E-01	-7.144809E-14	 1.070126E-13	-1.507312E-01	-1.373539E-13	 1.466285E-16	-4.310133E-02	-1.993501E-14	-4.443522E-15	-8.149754E-03	 2.193679E-14	-1.900504E-14	-7.051647E-04	 1.926095E-14	 2.192230E-15	-4.347442E-04	-2.591703E-14	 1.731019E-15	 2.444287E-04	 5.808977E-15	 2.145197E-14	 7.863128E-04	-8.400344E-14	 4.044039E-14	-8.974639E-05	 1.600209E-14	-1.176414E-14	-4.697901E-04	 2.487640E-14	 5.777747E-15	 1.135711E-04	-5.282529E-14	 1.549072E-15	 2.311545E-04	-4.604988E-15	-4.608431E-14	-9.895453E-06	 2.834773E-14	 3.185327E-14	-8.063566E-05	-1.626983E-15	-4.967269E-15	-2.085701E-05	 1.313818E-14	 2.733828E-15	 1.060849E-05	-6.521370E-15	 9.632106E-16	 2.734635E-06	-4.021852E-15	 1.506074E-14	-1.519063E-06	-2.837098E-14	 3.766773E-15	 4.003373E-06	-2.098325E-14
0.28868	 4.324456E-01	-3.652225E-14	 3.796291E-13	-1.207834E-01	-4.734591E-13	 5.197685E-13	-1.512587E-01	-5.347990E-13	 1.692987E-13	-4.141748E-02	-1.142343E-13	 4.667196E-14	-7.456062E-03	-1.039062E-14	 2.340761E-14	-2.654359E-04	-1.149115E-14	 2.342922E-14	-2.914270E-04	-2.602133E-14	 2.763081E-16	-1.021261E-06	 2.248133E-14	 2.269406E-14	 7.659995E-04	-6.410457E-14	 3.402154E-14	 1.409343E-04	-9.699998E-15	-3.313956E-14	-4.419353E-04	 4.810028E-14	 6.743127E-15	-1.887670E-05	-2.749602E-14	 1.255091E-14	 1.917381E-04	-2.058826E-14	-3.789377E-14	 4.436899E-05	 3.140874E-14	 3.702974E-14	-5.007581E-05	-1.462613E-14	-2.352899E-14	-2.791743E-05	 2.271696E-15	-3.687747E-14	 1.749161E-06	 2.690916E-14	 3.094749E-14	 1.415956E-06	-1.026611E-15	 3.839427E-14	-3.074853E-06	-2.827468E-14	-6.531966E-16	 2.158360E-06	-9.315182E-15
0.30619	 4.355831E-01	-1.122020E-13	 1.468832E-14	-1.306654E-01	-2.039982E-13	 1.623166E-13	-1.514624E-01	-1.989034E-13	 9.681187E-14	-3.891421E-02	 9.674258E-15	 8.890973E-14	-6.460780E-03	-3.436106E-15	 5.005242E-14	 1.638074E-04	-4.264819E-15	 2.745806E-14	-1.138567E-04	 1.095998E-14	-8.182117E-15	-1.728892E-04	 1.198279E-14	 3.878575E-14	 6.851273E-04	-2.205188E-14	-8.307977E-15	 3.020120E-04	 2.455167E-14	-2.330512E-14	-3.667789E-04	 3.956390E-14	 3.342647E-15	-1.014586E-04	 5.336748E-15	 9.513233E-15	 1.356359E-04	-1.521242E-14	-1.718364E-14	 6.813307E-05	 1.383842E-14	-1.818098E-14	-2.107097E-05	-8.925759E-15	-2.145379E-14	-2.506517E-05	-6.965920E-15	 7.416900E-15	-3.653331E-06	 2.610345E-14	 2.609684E-14	-4.222549E-07	-3.374660E-14	 3.657229E-14	-4.470800E-06	 2.806000E-15	 2.559615E-14	 1.392060E-07	 4.476345E-15
0.32275	 4.378392E-01	-1.906092E-14	-3.526057E-13	-1.397556E-01	 3.180400E-13	-2.430077E-13	-1.515587E-01	 2.106808E-13	-3.126994E-14	-3.591970E-02	 7.336263E-14	-3.505917E-15	-5.304013E-03	 3.434238E-14	 2.728955E-14	 5.462984E-04	-4.026699E-14	 2.337380E-15	 6.213275E-05	 8.716575E-15	 1.412386E-15	-2.728808E-04	 1.089850E-14	 6.495350E-14	 5.863912E-04	-4.400666E-14	-1.951361E-14	 3.986285E-04	 5.278381E-14	-4.830152E-14	-2.802208E-04	 1.341558E-14	-8.324753E-16	-1.421053E-04	 1.112953E-14	 2.293716E-14	 8.404007E-05	-1.461540E-14	-1.766191E-14	 7.224602E-05	 3.026241E-16	-3.310284E-15	-3.861336E-07	-6.222355E-16	-2.008623E-14	-1.889599E-05	-3.511349E-15	-2.879382E-15	-5.910159E-06	-4.995965E-15	 4.240649E-14	-1.537558E-06	 1.183971E-14	 8.075414E-16	-5.241650E-06	 5.062552E-15	-2.333248E-14	-1.596891E-06	 3.986380E-15
