r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.07217	-0.000000E+00	 8.268003E-15	 6.131808E-17	-3.926581E-05	 9.640882E-17	-1.726289E-17	-4.699948E-05	 4.259795E-18	 7.560004E-18	-2.254177E-06	 3.071426E-18	 3.642401E-18	-2.766922E-07	 3.763698E-18	-1.842777E-18	-1.225062E-07	 3.412268E-18	 4.296889E-19	 5.836227E-08	-3.084205E-18	-2.808173E-18	-5.336073E-09	 3.198657E-18	-6.159599E-18	 3.578902E-09	-2.430320E-18	-4.511711E-18	-5.953564E-09	 2.059500E-18	-1.446888E-18	-1.995424E-09	-1.941607E-20	 6.922937E-19	 2.132470E-08	-3.458511E-18	-1.262984E-18	-5.498424E-09	 1.906126E-18	 1.447679E-18	-2.531135E-09	-6.844241E-19	-1.857261E-18	 1.946882E-09	 2.359707E-18	 3.075247E-18	-2.362145E-09	-2.980825E-18	-6.612553E-19	-5.027488E-10	-1.905771E-18	-1.338770E-18	-6.226644E-10	-8.409319E-19	-3.104835E-19	 3.751596E-11	-1.713107E-18	-6.722096E-19	 1.836776E-10	 7.752994E-19
0.12500	-0.000000E+00	-5.171296E-14	 1.656060E-16	-2.182918E-04	 1.951829E-16	-1.567109E-17	-1.559468E-04	 2.427748E-18	-5.246279E-18	-1.493677E-05	 5.350861E-18	 3.319792E-18	-1.246676E-06	 1.216348E-17	 5.923118E-18	-3.915569E-07	-4.148828E-18	-4.931672E-18	 1.854271E-07	 1.623335E-18	 7.959453E-18	 3.343896E-08	 4.755267E-19	-1.236295E-17	-1.518745E-07	 1.363279E-17	 1.723873E-18	 1.189299E-07	-1.511657E-17	-3.669841E-18	 3.262769E-08	-1.798005E-18	-2.514463E-18	-7.895439E-08	-1.916601E-18	 2.097366E-19	 1.307071E-08	 2.644970E-18	-2.977848E-19	 2.481760E-08	 3.478500E-18	 6.430192E-18	 1.044726E-08	-3.906855E-18	-1.816969E-18	-8.880817E-10	 3.993983E-18	 8.077628E-18	 2.592480E-09	-6.455215E-18	 1.679266E-18	-2.678029E-10	 1.773583E-18	-3.472242E-18	-1.573753E-09	 3.207113E-18	-2.930217E-18	-7.405800E-10	 4.232859E-18
0.16137	-0.000000E+00	 1.918154E-14	 1.412805E-16	-4.862661E-04	 1.064078E-16	 3.378094E-17	-2.783655E-04	 1.858679E-17	-2.648265E-17	-3.767534E-05	 5.281022E-18	-2.760691E-17	-3.862213E-06	 1.056641E-17	 2.745310E-18	-8.687331E-07	-8.957342E-18	-1.678112E-17	 1.135956E-07	-1.182556E-17	-5.100771E-18	 2.605615E-07	-1.218944E-17	-1.495220E-17	-2.618481E-07	 1.377089E-17	 6.123901E-18	 1.125265E-07	-1.701330E-17	-3.106389E-19	 2.020346E-07	-1.992311E-18	 7.389231E-18	-1.147354E-07	 3.912013E-18	-2.926891E-18	-4.715780E-08	-5.682461E-18	-3.786742E-18	 4.350467E-08	 2.804622E-18	 6.990334E-18	 2.038004E-08	-6.604680E-18	 1.422968E-17	-1.482786E-08	 1.354775E-18	 1.899360E-18	-2.219749E-09	 8.263423E-18	 1.763422E-18	 4.301132E-09	 7.768946E-18	 1.019637E-18	 2.201820E-09	 4.793411E-18	-1.458478E-18	 4.847939E-10	 3.239726E-18
0.19094	-0.000000E+00	 4.583889E-14	 1.091303E-16	-8.180099E-04	 1.095509E-16	 1.953430E-17	-4.151170E-04	 3.691075E-17	-2.438490E-17	-6.743544E-05	 4.797103E-17	-4.420690E-17	-8.181992E-06	-1.722013E-17	 1.129042E-17	-1.303978E-06	 3.868717E-18	 1.831438E-17	-1.260573E-07	-2.626520E-17	-1.257813E-17	 3.692111E-07	 2.796134E-17	 1.475108E-19	-2.900528E-08	-1.006816E-17	 9.562550E-18	 5.210898E-08	 7.561457E-18	-2.477551E-17	 1.829826E-07	 2.410968E-17	-1.145214E-17	-5.253973E-08	 3.289312E-18	-2.617201E-17	-8.820368E-08	 4.144887E-18	 1.862149E-17	 4.187337E-08	-2.864114E-17	-9.809750E-18	 4.597623E-08	 1.464429E-18	 1.554081E-17	-1.483816E-08	-1.914033E-17	 1.922462E-17	-1.407686E-08	-1.046880E-18	 8.995573E-18	-9.075487E-10	 3.828946E-18	-8.906435E-19	 2.796162E-09	-4.382099E-18	-6.478556E-18	 2.005743E-09	-1.047137E-17
0.21651	-0.000000E+00	-3.261509E-14	-6.186974E-17	-1.199136E-03	 3.533046E-17	-3.387615E-17	-5.647411E-04	 6.090369E-18	-3.021579E-18	-1.038294E-04	 3.472066E-17	-3.040701E-17	-1.432721E-05	 6.849877E-18	 4.433101E-17	-1.802131E-06	 2.686725E-17	 2.472433E-17	-2.476030E-07	 2.999516E-17	 1.672878E-17	 4.002139E-07	 2.853282E-17	 2.462661E-17	 1.705659E-07	-1.804520E-18	 1.102426E-17	 6.136306E-08	-2.160296E-18	-1.372527E-17	 1.819020E-07	 6.465655E-18	-3.902638E-17	-3.623102E-09	-1.098017E-17	-3.224791E-17	-1.159877E-07	 4.613468E-19	 1.356806E-17	 2.712730E-08	-1.154405E-17	 1.046743E-17	 6.728242E-08	-3.610389E-18	-6.199698E-18	 3.080135E-09	 1.081366E-17	-1.006384E-17	-1.729922E-08	 7.573925E-18	-3.079391E-18	-8.563294E-09	 1.180258E-18	-4.367632E-18	-1.704793E-09	 1.263521E-18	-1.260740E-17	-6.521604E-10	 4.031510E-18
0.23936	-0.000000E+00	 2.782750E-14	-2.006935E-16	-1.616141E-03	 1.767919E-16	-1.969994E-16	-7.248467E-04	 6.806803E-17	-9.161235E-17	-1.454591E-04	 3.151118E-17	-3.808666E-17	-2.206418E-05	 2.934238E-17	-2.748699E-17	-2.491910E-06	 4.755700E-17	-4.490653E-17	-2.633021E-07	 4.799886E-17	 8.551856E-18	 4.086371E-07	 1.831805E-17	-1.659612E-17	 3.531146E-07	 2.143762E-17	 1.933461E-17	 1.163742E-07	-3.233005E-18	-2.306117E-17	 1.602929E-07	-2.254557E-17	-3.364474E-17	 3.533076E-08	-1.936759E-18	 3.957862E-18	-1.118803E-07	-2.389978E-17	 1.249762E-17	 4.997663E-09	-1.117304E-18	 2.991171E-17	 6.824689E-08	-3.607440E-17	 1.856895E-17	 2.316350E-08	-8.330824E-18	 7.909829E-18	-8.453396E-09	-1.004365E-18	-4.208345E-18	-9.733593E-09	-3.096688E-18	-1.290427E-17	-4.651226E-09	-1.814750E-19	-1.319115E-17	-3.396282E-09	 6.478376E-18
0.26021	-0.000000E+00	-4.023703E-14	-4.861939E-16	-2.056225E-03	 3.249085E-16	-4.979810E-16	-8.925449E-04	 2.284597E-17	-2.179030E-16	-1.906994E-04	-2.737658E-17	 1.372073E-17	-3.093647E-05	-1.226070E-16	 2.180641E-17	-3.364981E-06	-9.170117E-17	 7.800531E-17	-1.928046E-07	-1.328509E-16	 1.085977E-16	 4.158445E-07	-1.087913E-16	 7.419473E-17	 5.098198E-07	-1.076146E-16	 5.521912E-17	 2.059871E-07	-2.127603E-17	 2.795277E-17	 1.393715E-07	-5.338471E-17	 1.594912E-17	 5.182414E-08	-5.748331E-17	 3.070779E-17	-1.003071E-07	-2.378397E-17	 1.184061E-17	-9.494461E-09	-1.493649E-17	 1.910308E-17	 6.342423E-08	-7.363436E-18	 1.337956E-18	 3.682852E-08	-1.198761E-17	 1.563128E-18	 2.213277E-09	-6.553265E-18	 2.805355E-18	-7.515106E-09	-2.412163E-18	-3.766530E-18	-5.700704E-09	-1.299934E-18	-8.973488E-18	-4.660239E-09	-7.632112E-19
0.27951	-0.000000E+00	-2.881176E-14	-2.883824E-16	-2.508676E-03	 5.533271E-16	-4.191597E-16	-1.065176E-03	 1.868940E-16	-2.225491E-16	-2.380109E-04	 5.340216E-17	-1.028812E-16	-4.044464E-05	 3.593831E-17	-1.355489E-17	-4.366669E-06	-6.711577E-17	-3.558082E-17	-4.896255E-08	-2.999905E-17	 2.028599E-17	 4.481114E-07	-3.298094E-18	 5.691136E-18	 6.404314E-07	 2.705799E-19	 2.010111E-17	 3.088450E-07	 4.044516E-17	-2.363213E-17	 1.291129E-07	 2.275256E-17	 9.216672E-18	 5.401678E-08	-1.522065E-17	 1.458340E-17	-9.021985E-08	-1.220900E-17	-1.843883E-17	-1.869016E-08	 1.459909E-17	 2.226269E-17	 5.552310E-08	 8.417191E-18	 3.482421E-18	 4.439058E-08	 2.453004E-17	-1.587748E-18	 1.210091E-08	 1.272369E-17	 5.707505E-18	-3.445551E-09	-2.973236E-18	 3.190333E-18	-5.570681E-09	-1.402300E-18	-8.370421E-18	-5.258678E-09	 9.421619E-18
0.29756	-0.000000E+00	-4.141742E-14	 3.372893E-16	-2.965238E-03	 5.288712E-16	 3.252922E-16	-1.240622E-03	 4.166941E-16	 1.393669E-16	-2.861615E-04	 6.821532E-17	 7.196401E-17	-5.016290E-05	 6.922973E-17	-2.242846E-17	-5.437974E-06	-1.885973E-17	 4.944135E-17	 1.536664E-07	-6.803172E-17	-3.470552E-17	 5.261397E-07	 2.401643E-19	 2.015798E-17	 7.549756E-07	 3.228762E-18	-1.649045E-17	 4.102071E-07	 6.247212E-17	-5.371161E-17	 1.296348E-07	 4.959157E-17	-2.476514E-17	 5.004114E-08	 9.880716E-18	-7.855310E-18	-8.234745E-08	-1.898386E-17	-2.643915E-17	-2.418497E-08	 2.896654E-21	 1.834848E-17	 4.607429E-08	-3.355708E-17	 2.561269E-17	 4.590084E-08	-3.162405E-17	 2.528297E-17	 1.889447E-08	-4.273570E-17	 2.443193E-17	 9.250127E-10	-4.928117E-17	 2.292201E-17	-4.437995E-09	-4.033854E-17	 2.281930E-17	-5.173910E-09	-2.509664E-17
0.31458	-0.000000E+00	-4.410158E-14	-1.792493E-16	-3.419264E-03	 2.195698E-16	 1.687020E-16	-1.417108E-03	 4.040741E-17	 3.540949E-17	-3.342207E-04	 3.055559E-17	-1.662003E-17	-5.977490E-05	-1.165614E-16	 1.858774E-17	-6.531502E-06	-1.869051E-16	 2.557349E-17	 3.996016E-07	-1.301712E-16	-1.806333E-17	 6.609949E-07	-3.705349E-17	-1.811301E-17	 8.677525E-07	-1.853799E-17	-2.923011E-17	 5.051978E-07	 3.203610E-17	-2.719259E-17	 1.374446E-07	-2.093072E-17	-6.302147E-18	 4.413390E-08	-3.032142E-18	-2.033839E-17	-7.490912E-08	 1.358979E-17	-2.196823E-17	-2.609541E-08	 1.539996E-17	-5.007822E-17	 3.643028E-08	 3.309617E-17	-4.584371E-17	 4.228526E-08	 2.632194E-17	-3.616981E-17	 2.149387E-08	 2.041118E-17	-2.602940E-17	 4.139039E-09	 3.139691E-17	-1.947521E-17	-2.918189E-09	 4.232992E-17	-1.780558E-17	-4.510177E-09	 3.754018E-17
