r	   0/   0	   0/   1	   1/  -1	   1/   0	   1/   1	   2/  -1	   2/   0	   2/   1	   3/  -1	   3/   0	   3/   1	   4/  -1	   4/   0	   4/   1	   5/  -1	   5/   0	   5/   1	   6/  -1	   6/   0	   6/   1	   7/  -1	   7/   0	   7/   1	   8/  -1	   8/   0	   8/   1	   9/  -1	   9/   0	   9/   1	  10/  -1	  10/   0	  10/   1	  11/  -1	  11/   0	  11/   1	  12/  -1	  12/   0	  12/   1	  13/  -1	  13/   0	  13/   1	  14/  -1	  14/   0	  14/   1	  15/  -1	  15/   0	  15/   1	  16/  -1	  16/   0	  16/   1	  17/  -1	  17/   0	  17/   1	  18/  -1	  18/   0	  18/   1	  19/  -1	  19/   0	  19/   1
0.07217	 1.668329E+00	 2.327361E-14	-2.810185E-14	-3.242895E-02	-6.783324E-14	-1.217614E-14	-1.604476E-03	 4.360274E-15	-3.653033E-14	-1.140637E-04	 1.439175E-14	-5.596031E-15	 1.174141E-05	-3.953653E-15	-7.627370E-15	-2.739919E-06	 4.513126E-14	-2.356122E-14	 4.964087E-06	-2.280679E-14	-3.503429E-14	-2.263835E-06	 4.040736E-14	-4.753106E-14	 1.965633E-06	-2.510041E-14	-4.073551E-14	 1.764594E-06	-7.481721E-15	-1.981664E-15	-1.234047E-06	 3.937783E-14	-5.652540E-15	-1.275419E-06	-2.503092E-14	-2.913982E-14	 2.844487E-07	 1.946315E-14	-2.062013E-14	 1.605539E-06	 5.043975E-14	-1.732470E-14	-1.774263E-07	 2.004390E-14	 3.416462E-14	-1.261858E-07	-1.206611E-14	-2.708499E-14	-7.909319E-08	-5.311642E-15	-3.374779E-14	-4.433378E-07	 3.211209E-14	-1.038673E-14	 6.543913E-07	-5.253367E-15	 2.839591E-15	-7.327034E-07	-7.856325E-15
0.12500	 1.677712E+00	-6.808185E-14	-4.674300E-15	-5.591986E-02	-1.659658E-13	-3.914880E-14	-4.927112E-03	 9.270132E-14	-3.209650E-14	-4.289950E-04	 6.746885E-14	-3.499967E-14	-5.019262E-05	 1.768833E-15	-1.811261E-14	-2.902369E-05	 9.188178E-14	-7.179258E-14	 1.126416E-05	-7.737840E-14	-7.945680E-14	 9.438316E-07	 8.846712E-14	-1.415596E-13	 7.275495E-06	-3.261353E-14	-6.172518E-14	-6.747793E-06	-4.418488E-14	-3.899785E-14	-8.474482E-07	 9.242445E-14	 3.134653E-14	 6.807500E-06	-5.077435E-14	-4.912760E-14	-3.582664E-06	 2.719678E-14	-9.558053E-15	 2.402835E-07	 6.502145E-14	-6.555429E-14	-1.542941E-07	 1.075651E-13	 7.030322E-14	 1.829413E-07	-4.438420E-14	 7.778164E-15	-3.216101E-07	-1.065430E-14	-2.898312E-14	 6.904257E-07	-1.639230E-15	-4.627618E-15	-8.171681E-07	-1.099274E-14	-1.528361E-15	 2.556264E-07	-1.709099E-14
0.16137	 1.687101E+00	 1.212615E-14	 1.718252E-13	-7.203304E-02	-1.242636E-14	 3.676082E-14	-8.180069E-03	-1.753262E-14	-8.155103E-14	-8.935518E-04	 3.267388E-14	-3.522893E-14	-1.434463E-04	 3.337119E-14	 1.033943E-13	-6.285932E-05	 4.315297E-14	 6.445467E-14	 1.419509E-05	 2.397897E-14	-1.207440E-14	 9.722803E-06	 1.294958E-13	-1.131019E-13	-7.617523E-06	 2.468718E-14	 1.298612E-13	-2.144135E-06	-8.942731E-14	 8.027542E-15	 9.552934E-06	-1.634976E-14	-9.298648E-14	-2.073153E-06	-8.438831E-14	-1.045973E-13	-2.900255E-06	-1.828520E-14	-6.365263E-14	 2.340635E-06	 8.273695E-15	 5.834045E-14	-1.136834E-06	 5.492256E-14	 1.093493E-13	-7.265640E-07	-9.112152E-14	 2.520099E-14	 2.934649E-07	-8.219259E-14	 1.814608E-14	 7.983372E-07	-7.475686E-14	-1.909369E-14	-1.429626E-06	-8.767077E-15	-3.873573E-14	 1.601726E-06	 4.161294E-14
0.19094	 1.696376E+00	 6.216067E-14	 6.601067E-14	-8.507510E-02	 1.895042E-14	 1.237218E-13	-1.133577E-02	-4.363944E-14	 5.193986E-14	-1.478275E-03	-1.590960E-13	-3.428639E-14	-2.646733E-04	 7.224742E-14	 9.720502E-14	-9.836167E-05	 5.919024E-14	 7.269151E-14	 1.005278E-05	 6.685462E-14	-3.107550E-14	 1.307801E-05	-3.306806E-14	-6.501085E-14	-1.682667E-05	-4.450198E-14	 1.158201E-13	 6.958542E-07	-1.230003E-13	 4.312426E-14	 1.398634E-05	-7.155364E-14	-1.002682E-13	-5.412856E-06	-5.995128E-14	-9.902560E-14	-1.845846E-06	 1.176758E-13	 8.647255E-14	 2.896404E-06	-2.132135E-14	 6.647963E-14	-7.638018E-07	 2.667115E-14	-1.545437E-14	-1.077618E-06	 2.731932E-14	-5.040228E-14	 5.726352E-08	-3.575348E-14	-2.152128E-14	-9.831825E-08	 4.694155E-14	 3.083595E-15	-2.029843E-07	 5.724467E-14	-4.100301E-15	 1.225677E-06	 1.930606E-14
0.21651	 1.705462E+00	-6.161722E-14	-2.167438E-14	-9.632482E-02	 7.062615E-14	-6.495173E-14	-1.436544E-02	 4.441798E-14	 4.575255E-15	-2.131207E-03	-8.164055E-14	 3.967658E-14	-4.195732E-04	-3.067256E-14	-1.781271E-16	-1.404865E-04	-5.209572E-14	-6.942579E-14	 1.070660E-06	-1.283816E-13	 4.793169E-14	 1.548117E-05	-5.554754E-14	-8.735275E-14	-2.171794E-05	-1.033013E-13	 1.801077E-13	-1.388958E-06	-9.804145E-14	-4.901305E-14	 1.657830E-05	-6.879605E-14	-6.447355E-14	-4.582304E-06	 1.241707E-13	-3.114920E-14	-2.717185E-06	 1.135222E-14	 1.379792E-13	 2.340839E-06	 5.675896E-14	 5.017271E-14	 4.869619E-07	-1.761480E-13	-8.373646E-14	-9.452913E-07	-8.593080E-14	 2.362380E-14	-3.219766E-07	 8.817290E-16	 8.221962E-14	 3.387766E-07	 2.416432E-14	 3.893412E-14	-1.222878E-06	-8.765080E-15	 8.767844E-15	 1.656948E-06	-1.886304E-14
0.23936	 1.714297E+00	 5.776753E-14	-7.413157E-15	-1.063878E-01	 2.360260E-14	-1.814465E-13	-1.723693E-02	-4.175759E-14	-8.621089E-14	-2.810196E-03	 3.264655E-14	 2.117301E-14	-5.969463E-04	-8.560695E-15	 7.826243E-14	-1.890983E-04	-1.072234E-13	-7.200418E-14	-1.268721E-05	-1.231366E-13	 1.393419E-13	 1.540616E-05	-6.205287E-14	 7.198422E-14	-2.385737E-05	-1.032815E-13	 6.514951E-14	-4.399661E-06	-9.232971E-15	 6.110281E-14	 1.728360E-05	 6.987956E-15	 5.094081E-14	-2.923375E-06	 5.706209E-16	 1.814900E-14	-3.373592E-06	-7.855527E-14	 2.289747E-14	 1.474762E-06	 4.491689E-14	-8.718737E-14	 1.214896E-06	-2.811075E-14	-6.539475E-14	-6.608830E-07	 9.923213E-15	-5.190254E-15	-2.470142E-07	 3.916431E-14	 2.952548E-14	 4.980791E-07	-2.004682E-14	 3.310952E-14	-1.767513E-06	-4.531829E-14	 7.967962E-15	 1.667255E-06	-1.148490E-14
0.26021	 1.722843E+00	-4.526547E-14	-2.735371E-14	-1.156089E-01	-6.313668E-14	-1.618192E-14	-1.992639E-02	 7.101128E-15	 4.091824E-14	-3.482837E-03	 2.718004E-14	-1.100621E-13	-7.858849E-04	 1.911049E-13	-1.797502E-14	-2.421896E-04	 3.488143E-14	-1.757546E-13	-2.969631E-05	 8.658526E-14	-1.433554E-13	 1.238578E-05	 2.716991E-13	-1.126070E-13	-2.484141E-05	 1.311765E-13	 1.404469E-13	-7.073879E-06	-2.320858E-14	-1.293172E-13	 1.671560E-05	 2.129116E-13	-7.754025E-14	-1.210466E-06	-1.020852E-15	-1.084983E-13	-3.592797E-06	 6.021156E-15	 9.702244E-15	 4.635630E-07	-7.752674E-15	 7.552296E-14	 1.446370E-06	-6.349723E-14	 5.887837E-14	-2.849106E-07	 1.006188E-13	 4.252507E-14	-1.735852E-07	 1.131890E-14	 6.722777E-14	 8.816106E-07	-6.745365E-14	 3.647904E-14	-2.147102E-06	-4.420208E-14	-1.389775E-14	 1.217945E-06	 5.153861E-15
0.27951	 1.731058E+00	 1.844260E-14	-1.568079E-13	-1.242060E-01	-9.886359E-14	-3.424232E-14	-2.242389E-02	-7.102679E-14	 3.198594E-14	-4.126600E-03	 6.084575E-15	 1.949263E-14	-9.768963E-04	-5.716881E-14	-9.255483E-14	-2.976238E-04	 7.373463E-14	 2.051102E-13	-4.888374E-05	-1.366172E-13	-7.912650E-14	 6.636831E-06	 8.117174E-14	 5.136770E-14	-2.543241E-05	-1.794272E-13	 7.405955E-14	-9.021802E-06	-8.856278E-14	 2.658777E-14	 1.527138E-05	 3.736215E-14	-9.767137E-14	 1.569424E-07	-5.736797E-14	-9.357629E-14	-3.387742E-06	 7.477375E-14	-5.006169E-14	-3.747989E-07	-1.789716E-15	 5.150084E-14	 1.343285E-06	-8.931460E-14	 4.202709E-14	-6.708057E-08	-1.304266E-13	-9.650188E-15	-6.353689E-08	-8.358674E-14	-5.767325E-15	 1.241614E-06	-3.556476E-14	 4.044805E-14	-2.252644E-06	-4.633837E-14	 6.471034E-14	 6.605249E-07	-6.578064E-14
0.29756	 1.738948E+00	-3.046587E-15	-7.244597E-14	-1.323200E-01	-7.030614E-14	-1.309513E-13	-2.473130E-02	-2.774745E-13	-1.194886E-13	-4.728613E-03	 8.203089E-14	-6.168586E-14	-1.163285E-03	-1.161447E-13	 8.544909E-14	-3.537091E-04	-9.356201E-14	 1.103666E-14	-6.957405E-05	 3.162984E-14	 1.383964E-13	-1.395843E-06	 9.221761E-15	 3.608578E-14	-2.601091E-05	-2.609485E-14	 6.321515E-14	-1.018937E-05	-1.691538E-13	 7.824446E-14	 1.330770E-05	-1.466965E-13	 2.882035E-14	 1.010432E-06	-2.669372E-14	-5.391722E-14	-2.938566E-06	 7.969651E-15	-7.157330E-15	-8.969954E-07	 9.046398E-14	-3.128372E-14	 1.128903E-06	 5.478697E-14	-9.688684E-14	-1.759791E-08	-1.003393E-14	-8.595982E-14	 1.598148E-08	 6.303809E-14	 1.373390E-14	 1.507895E-06	 4.686554E-14	 3.772900E-14	-2.178197E-06	 3.749621E-14	-4.621384E-14	 1.702095E-07	 5.435286E-14
0.31458	 1.746521E+00	-8.924396E-14	 9.779299E-14	-1.400464E-01	-7.805144E-14	 8.258892E-14	-2.685832E-02	-2.380806E-14	 1.388358E-13	-5.283418E-03	-6.033072E-14	 1.041907E-13	-1.341222E-03	 3.714257E-14	-5.542163E-14	-4.094780E-04	 1.293112E-13	-4.670446E-14	-9.133817E-05	 1.482237E-13	 9.502158E-15	-1.112057E-05	 5.855282E-14	 2.398874E-13	-2.682618E-05	-2.024000E-14	 1.727602E-14	-1.077007E-05	 4.036605E-14	-6.299556E-15	 1.117204E-05	 5.151143E-14	-4.890863E-14	 1.407684E-06	-7.288468E-14	-1.245492E-14	-2.436596E-06	-8.491824E-14	-1.241116E-13	-1.148410E-06	 1.018415E-13	 1.130824E-13	 9.432569E-07	-2.813471E-14	 6.999810E-14	-6.920058E-08	-2.457693E-15	 1.312714E-13	 6.528776E-08	-4.941644E-14	 1.811706E-13	 1.663337E-06	-1.122340E-13	 1.090749E-13	-2.025455E-06	-1.120795E-13	 1.730243E-14	-1.961224E-07	-6.064858E-14
